"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3648443.61047124,2496744.81643153,322831,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3446550.34557278,2392231.3263604,106133,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,559,10,6,16,4,25,170,750,1,559
4,3379099.3359025,2371557.66141662,148641,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,5e-04,1500,1089,30,20,56,10,84,173,750,5,1089
5,3330043.15848267,2340876.10510326,205125,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1025,42,19,77,23,115,0,0,4,1025
6,3360012.76225129,2312352.26175517,256583,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,963,52,26,78,26,121,0,0,9,963
7,3187744.35450034,2224592.67028839,385163,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,876,74,48,94,26,162,0,0,10,876
8,2959151.95626347,2086188.49048834,150467,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,842,14,7,37,7,48,0,0,3,842
9,2841134.12820707,2031478.10075505,78089,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,822,8,6,28,2,35,0,0,1,822
10,2758784.42188072,2001347.58607682,38336,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,801,8,5,17,3,24,0,0,1,801
11,2696631.33323012,1983823.02550796,40037,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,780,6,5,14,1,20,0,0,0,780
12,2635403.25057493,1963054.26472476,125850,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,757,16,11,28,5,43,0,0,1,757
