"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3637699.88830905,2494188.41094847,322501,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3449954.28160806,2392712.24836364,106155,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1128,24,11,38,13,59,331,1500,1,1128
4,3390206.96201144,2373987.65576741,148795,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2176,63,34,112,29,172,346,1500,5,2176
5,3502880.82375576,2382138.99769096,208739,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2052,88,46,150,42,231,0,0,9,2052
6,3557860.68845563,2364880.76009156,262408,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,8e-04,3000,1922,101,61,173,40,262,0,0,6,1922
7,3399347.32699151,2286236.72793855,395832,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1772,124,90,189,34,304,0,0,14,1772
8,3159376.66900136,2150979.82832526,155138,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,8e-04,3000,1700,44,24,96,20,139,0,0,7,1700
9,3034229.47521808,2100117.97855241,80725,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,8e-04,3000,1657,23,15,56,8,72,0,0,1,1657
10,2945016.3517216,2073637.6158407,39714,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1627,12,7,25,5,36,0,0,0,1627
11,2877798.82125899,2059946.49406002,41567,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1595,11,6,28,5,37,0,0,0,1595
12,2811683.56224428,2042757.60504244,130954,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,7e-04,3000,1528,47,26,64,21,109,0,0,4,1528
