"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8073263,0.0755075,0.6180558,0.9156111,"     ",""
"S g12 c1 a18 t5",0.9222608,0.0482433,0.7603512,0.977954,"     ",""
"S g12 c1 a22 t9",0.391596,0.1503392,0.1574395,0.6891583,"     ",""
"S g12 c1 a25 t12",0.7725186,0.0502709,0.6596879,0.8561004,"     ",""
"S g16 c1 a25 t8",0.9842752,0.0113528,0.9369678,0.9962203,"     ",""
"S g20 c1 a25 t4",0.9567244,0.0226443,0.8832887,0.9847514,"     ",""
"S g60 c1 a73 t12",0.904486,0.1017465,0.4849339,0.98961,"     ",""
"S g64 c1 a73 t8",0.9943034,0.0055607,0.9622386,0.9991643,"     ",""
"S g68 c1 a73 t4",0.9840377,0.0190354,0.85147,0.9984938,"     ",""
"r g16 c1 a25 t8",0.6886451,0.4950523,0.0233941,0.9951271,"     ",""
"r g64 c1 a73 t8",0.9999753,0.0207823,2.247495e-304,1,"     ",""
"R g12 c1 a14 t1",0.0131028,0.0049484,0.0062322,0.0273394,"     ",""
"R g12 c1 a18 t5",0.0281277,0.0097453,0.0141862,0.0550057,"     ",""
"R g12 c1 a22 t9",0.016948,0.0070092,0.0075018,0.0378353,"     ",""
"R g12 c1 a25 t12",0.0241042,0.0052016,0.0157603,0.0367008,"     ",""
"R g16 c1 a25 t8",0.0398133,0.0040806,0.032542,0.0486278,"     ",""
"R g20 c1 a25 t4",0.0186662,0.0038937,0.0123848,0.0280431,"     ",""
"R g60 c1 a73 t12",0.0147375,0.006253,0.0063903,0.033619,"     ",""
"R g64 c1 a73 t8",0.0244954,0.0096864,0.0112176,0.0526526,"     ",""
"R g68 c1 a73 t4",0.011388,0.0051203,0.0047015,0.027323,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
