"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3648415.55720614,2496738.14132214,322830,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3459949.34517062,2395418.67506645,106274,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,563,12,8,21,4,33,159,750,1,563
4,3442142.5278991,2386972.09192492,149608,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,5e-04,1500,1097,20,6,65,14,81,173,750,2,1097
5,3340189.78153468,2345635.51467224,205542,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1038,43,21,73,22,112,0,0,5,1038
6,3247625.67190936,2288176.37086785,253901,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,969,58,33,72,25,126,0,0,4,969
7,3100788.05488194,2202907.20497238,381409,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,884,63,44,90,19,149,0,0,8,884
8,2880755.0035888,2063925.05186019,148863,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,857,19,9,40,10,59,0,0,1,857
9,2765787.52585938,2007652.0004481,77176,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,833,16,9,23,7,34,0,0,1,833
10,2684834.12152752,1975704.6057898,37846,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,812,8,5,8,3,15,0,0,0,812
11,2624758.93662695,1956596.03606555,39488,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,795,7,5,10,2,17,0,0,0,795
12,2565498.77050271,1934329.29759278,124010,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,766,21,7,39,14,59,0,0,1,766
