"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3644358.34125278,2495772.75065468,322706,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3485803.01366965,2401446.15075801,106542,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1129,18,13,34,5,52,338,1500,1,1129
4,3555371.61341019,2414593.88231015,151337,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2177,62,40,99,22,157,346,1500,9,2177
5,3502078.23768188,2388306.68182836,209280,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2086,69,34,136,35,196,0,0,6,2086
6,3535071.96287687,2365544.07051349,262482,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,8e-04,3000,1962,96,53,181,43,268,0,0,13,1962
7,3457447.04885387,2305181.63351617,399112,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1812,120,81,182,39,294,0,0,17,1812
8,3218597.24180537,2171655.57343276,156628,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,8e-04,3000,1713,69,39,92,30,153,0,0,3,1713
9,3090025.23857209,2121554.7426111,81548,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,8e-04,3000,1670,23,11,60,12,78,0,0,1,1670
10,2999257.65213465,2096182.52393365,40145,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,8e-04,3000,1637,11,5,28,6,33,0,0,0,1637
11,2930605.52720196,2083570.84790223,42045,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,8e-04,3000,1600,12,9,19,3,30,0,0,0,1600
12,2863069.95387632,2067373.02177063,132531,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,7e-04,3000,1527,52,27,79,25,126,0,0,2,1527
