"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.7939818,0.0413749,0.7012651,0.8635228,"     ",""
"S g12 c1 a16 t5",0.9230793,0.0249253,0.8577711,0.9598047,"     ",""
"S g12 c1 a20 t9",0.6353048,0.0722474,0.4859705,0.7624608,"     ",""
"S g14 c1 a25 t12",0.78317,0.0335451,0.7103448,0.8417641,"     ",""
"S g18 c1 a25 t8",0.9613627,0.0132212,0.92529,0.9803874,"     ",""
"S g22 c1 a25 t4",0.888775,0.021234,0.8398721,0.9240928,"     ",""
"S g62 c1 a73 t12",0.7574187,0.1120038,0.4859484,0.9116041,"     ",""
"S g66 c1 a73 t8",0.9555736,0.0294326,0.846785,0.9881949,"     ",""
"S g70 c1 a73 t4",0.8735405,0.0716327,0.6596353,0.9609694,"     ",""
"r g18 c1 a25 t8",0.2773166,0.0937754,0.1329734,0.4898258,"     ",""
"r g66 c1 a73 t8",0.1924882,0.1510754,0.0342595,0.6156407,"     ",""
"R g12 c1 a12 t1",0.0169805,0.0033187,0.0115638,0.0248706,"     ",""
"R g12 c1 a16 t5",0.0295976,0.0053331,0.0207557,0.0420444,"     ",""
"R g12 c1 a20 t9",0.0137446,0.0032343,0.008655,0.0217613,"     ",""
"R g14 c1 a25 t12",0.0206765,0.0032094,0.0152393,0.0279985,"     ",""
"R g18 c1 a25 t8",0.0441668,0.0032234,0.0382627,0.0509336,"     ",""
"R g22 c1 a25 t4",0.0255022,0.0028479,0.020477,0.0317207,"     ",""
"R g62 c1 a73 t12",0.0137007,0.0049148,0.0067638,0.0275548,"     ",""
"R g66 c1 a73 t8",0.0295047,0.0098033,0.015303,0.056135,"     ",""
"R g70 c1 a73 t4",0.0169265,0.0058912,0.0085291,0.0333141,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
