"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9001408,0.0359139,0.8046612,0.9517495,"     ",""
"S g12 c1 a16 t5",0.9520303,0.0241567,0.8755854,0.9824463,"     ",""
"S g12 c1 a20 t9",0.7116237,0.0798964,0.534992,0.8410911,"     ",""
"S g14 c1 a25 t12",0.7705448,0.0425312,0.676975,0.8432849,"     ",""
"S g18 c1 a25 t8",0.9642959,0.0164673,0.9136216,0.985707,"     ",""
"S g22 c1 a25 t4",0.9246239,0.0213636,0.8705798,0.9572092,"     ",""
"S g62 c1 a73 t12",0.8155669,0.2359708,0.1696379,0.9896605,"     ",""
"S g66 c1 a73 t8",0.9726509,0.0423283,0.6112448,0.9987584,"     ",""
"S g70 c1 a73 t4",0.9417011,0.0874513,0.4158073,0.9972795,"     ",""
"r g18 c1 a25 t8",0.3242366,0.1469732,0.1141431,0.641151,"     ",""
"r g66 c1 a73 t8",0.2366501,0.3657153,0.0058287,0.9425049,"     ",""
"R g12 c1 a12 t1",0.0197083,0.0041601,0.0130112,0.0297486,"     ",""
"R g12 c1 a16 t5",0.0243322,0.0049097,0.016356,0.0360556,"     ",""
"R g12 c1 a20 t9",0.0149418,0.0039081,0.0089336,0.0248893,"     ",""
"R g14 c1 a25 t12",0.0240884,0.0043812,0.0168415,0.0343447,"     ",""
"R g18 c1 a25 t8",0.0389996,0.0033263,0.0329782,0.0460681,"     ",""
"R g22 c1 a25 t4",0.0316789,0.0037759,0.0250582,0.0399771,"     ",""
"R g62 c1 a73 t12",0.0090767,0.0049358,0.0031146,0.026152,"     ",""
"R g66 c1 a73 t8",0.0148366,0.0075621,0.0054333,0.0398614,"     ",""
"R g70 c1 a73 t4",0.0119949,0.0062518,0.0042986,0.0330143,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
