"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3635046.8681994,2493557.14042113,322419,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3454894.77642864,2393806.55439167,106203,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,363,6,3,11,3,17,122,500,0,363
4,3416730.48388097,2380372.98397073,149194,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,723,15,8,42,7,57,113,500,1,723
5,3351487.70023377,2347006.2170384,205663,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,689,19,13,48,6,66,0,0,4,689
6,3254602.4788653,2288918.50911415,253984,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,646,32,18,64,14,95,0,0,6,646
7,3163766.70222308,2217230.36045468,383889,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,586,48,29,54,19,101,0,0,4,586
8,2943262.72902235,2080099.06212973,150027,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,561,12,6,36,6,47,0,0,1,561
9,2824633.30865751,2024837.27402174,77836,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,542,8,5,14,3,21,0,0,0,542
10,2743964.42225757,1994680.75087737,38209,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,530,2,2,10,0,12,0,0,0,530
11,2682206.49251762,1976873.80067114,39899,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,514,5,3,8,2,12,0,0,0,514
12,2621343.04387947,1955832.65763512,125386,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,3e-04,1000,491,16,10,27,6,42,0,0,3,491
