"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8938559,0.038751,0.790877,0.9493709,"     ",""
"S g12 c1 a16 t5",0.9480779,0.0230262,0.8795181,0.9785743,"     ",""
"S g12 c1 a20 t9",0.6985748,0.0966099,0.4853193,0.8506592,"     ",""
"S g13 c1 a25 t12",0.7221271,0.0493287,0.616142,0.8079694,"     ",""
"S g17 c1 a25 t8",0.9534344,0.0192543,0.8974484,0.9795523,"     ",""
"S g21 c1 a25 t4",0.9042412,0.0231709,0.8482287,0.9410192,"     ",""
"S g61 c1 a73 t12",0.5574907,0.2050132,0.198157,0.8652762,"     ",""
"S g65 c1 a73 t8",0.908475,0.0736571,0.6361939,0.9825606,"     ",""
"S g68 c1 a73 t4",0.8207167,0.1187652,0.4848021,0.9570259,"     ",""
"r g17 c1 a25 t8",0.5377471,0.2156636,0.1751992,0.8643348,"     ",""
"r g65 c1 a73 t8",0.1620427,0.1441279,0.023579,0.6076206,"     ",""
"R g12 c1 a12 t1",0.0285735,0.007152,0.0174415,0.0464743,"     ",""
"R g12 c1 a16 t5",0.0391195,0.0090793,0.0247312,0.0613521,"     ",""
"R g12 c1 a20 t9",0.0230199,0.0071818,0.0124439,0.0422004,"     ",""
"R g13 c1 a25 t12",0.0406998,0.0086383,0.0267624,0.0614373,"     ",""
"R g17 c1 a25 t8",0.0682997,0.0063715,0.0568208,0.0818962,"     ",""
"R g21 c1 a25 t4",0.050299,0.0066959,0.0386831,0.0651665,"     ",""
"R g61 c1 a73 t12",0.0294694,0.0165109,0.0096992,0.0860372,"     ",""
"R g65 c1 a73 t8",0.0498494,0.0250129,0.0182947,0.1286948,"     ",""
"R g68 c1 a73 t4",0.0365208,0.0187186,0.0131858,0.0970887,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
