"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8765965,0.0232489,0.8233695,0.9154312,"     ",""
"S g12 c1 a16 t5",0.9326509,0.0153624,0.8955546,0.9572012,"     ",""
"S g12 c1 a20 t9",0.6394401,0.0537746,0.5289147,0.7369318,"     ",""
"S g14 c1 a25 t12",0.7559915,0.0258115,0.701945,0.8029883,"     ",""
"S g18 c1 a25 t8",0.9603053,0.0086976,0.9392788,0.9742503,"     ",""
"S g22 c1 a25 t4",0.9254272,0.0114768,0.8995764,0.9450301,"     ",""
"S g62 c1 a73 t12",0.6433941,0.1390607,0.3548438,0.855458,"     ",""
"S g66 c1 a73 t8",0.9337227,0.039187,0.8028505,0.9798946,"     ",""
"S g70 c1 a73 t4",0.8784441,0.065757,0.6836886,0.9602575,"     ",""
"r g18 c1 a25 t8",0.4908608,0.1075754,0.2931293,0.6914937,"     ",""
"r g66 c1 a73 t8",0.1071169,0.0779317,0.0237165,0.372037,"     ",""
"R g12 c1 a12 t1",0.0352479,0.004645,0.0271939,0.0455756,"     ",""
"R g12 c1 a16 t5",0.0456831,0.005639,0.0358195,0.0580991,"     ",""
"R g12 c1 a20 t9",0.0256532,0.0043015,0.018444,0.0355783,"     ",""
"R g14 c1 a25 t12",0.0346869,0.0040117,0.0276278,0.0434691,"     ",""
"R g18 c1 a25 t8",0.0613263,0.0031625,0.0554128,0.0678257,"     ",""
"R g22 c1 a25 t4",0.0474957,0.0036727,0.0407939,0.0552351,"     ",""
"R g62 c1 a73 t12",0.0213164,0.0071679,0.0109851,0.0409613,"     ",""
"R g66 c1 a73 t8",0.0380924,0.0117455,0.0206903,0.0690984,"     ",""
"R g70 c1 a73 t4",0.0293378,0.0092469,0.0157423,0.0540304,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
