"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.826545,0.0740117,0.6340232,0.9291138,"     ",""
"S g12 c1 a17 t5",0.9643425,0.026265,0.8581957,0.9917935,"     ",""
"S g12 c1 a21 t9",0.7702076,0.0857571,0.5645851,0.8965231,"     ",""
"S g13 c1 a25 t12",0.8460508,0.040249,0.7499388,0.9096713,"     ",""
"S g17 c1 a25 t8",0.977946,0.0148355,0.9201034,0.9941774,"     ",""
"S g21 c1 a25 t4",0.8865333,0.0337963,0.8017551,0.9378663,"     ",""
"S g61 c1 a73 t12",0.6732451,0.249411,0.182535,0.9500297,"     ",""
"S g64 c1 a73 t8",0.9432621,0.0718695,0.544593,0.995692,"     ",""
"S g68 c1 a73 t4",0.7454994,0.2441907,0.1903323,0.9733344,"     ",""
"r g17 c1 a25 t8",0.555956,0.3713683,0.0615899,0.959814,"     ",""
"r g64 c1 a73 t8",0.1100202,0.1448958,0.0067533,0.6920827,"     ",""
"R g12 c1 a13 t1",0.0192714,0.0060652,0.0103675,0.0355475,"     ",""
"R g12 c1 a17 t5",0.0218597,0.0067039,0.0119438,0.0396775,"     ",""
"R g12 c1 a21 t9",0.0120378,0.0042148,0.0060465,0.0238234,"     ",""
"R g13 c1 a25 t12",0.0174872,0.0033863,0.0119508,0.0255223,"     ",""
"R g17 c1 a25 t8",0.0316133,0.0033935,0.0255978,0.0389858,"     ",""
"R g21 c1 a25 t4",0.027903,0.0041998,0.0207509,0.037426,"     ",""
"R g61 c1 a73 t12",0.0136273,0.0104871,0.0029851,0.0599298,"     ",""
"R g64 c1 a73 t8",0.0247138,0.0186434,0.0055334,0.1034624,"     ",""
"R g68 c1 a73 t4",0.0217951,0.016575,0.0048313,0.0927708,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
