"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.929067,0.038427,0.8068351,0.976231,"     ",""
"S g12 c1 a16 t5",0.9889815,0.011744,0.9156577,0.9986542,"     ",""
"S g12 c1 a20 t9",0.8283087,0.0903752,0.5813036,0.9437072,"     ",""
"S g14 c1 a25 t12",0.7547346,0.0495339,0.6455526,0.8386887,"     ",""
"S g18 c1 a25 t8",0.9828328,0.015933,0.8999418,0.9972634,"     ",""
"S g22 c1 a25 t4",0.8930979,0.0270828,0.8273264,0.9357622,"     ",""
"S g62 c1 a73 t12",0.7698116,0.1467255,0.3975557,0.9442838,"     ",""
"S g66 c1 a73 t8",0.984182,0.0186421,0.8561407,0.9984651,"     ",""
"S g70 c1 a73 t4",0.9007875,0.0758657,0.6323151,0.9795648,"     ",""
"r g18 c1 a25 t8",0.7957417,0.7258473,0.000615191,0.9999594,"     ",""
"r g66 c1 a73 t8",0.2439538,0.3587737,0.0070776,0.9359245,"     ",""
"R g12 c1 a12 t1",0.0214333,0.0042107,0.0145626,0.0314422,"     ",""
"R g12 c1 a16 t5",0.024419,0.0044726,0.0170292,0.0349018,"     ",""
"R g12 c1 a20 t9",0.0121164,0.0032449,0.0071579,0.0204391,"     ",""
"R g14 c1 a25 t12",0.0181785,0.0036716,0.0122202,0.0269626,"     ",""
"R g18 c1 a25 t8",0.0364095,0.0032413,0.0305632,0.0433241,"     ",""
"R g22 c1 a25 t4",0.0320058,0.0039101,0.0251683,0.0406234,"     ",""
"R g62 c1 a73 t12",0.0134781,0.0054121,0.0061149,0.0294451,"     ",""
"R g66 c1 a73 t8",0.0271253,0.0097226,0.0133617,0.0542863,"     ",""
"R g70 c1 a73 t4",0.0238168,0.00883,0.0114567,0.0488525,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
