"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8980197,0.0533314,0.7376934,0.965001,"     ",""
"S g12 c1 a18 t5",0.9187266,0.0407023,0.7952318,0.9705047,"     ",""
"S g12 c1 a22 t9",0.6641369,0.1194906,0.4089835,0.8496346,"     ",""
"S g12 c1 a25 t12",0.7681568,0.0622601,0.6254453,0.8679713,"     ",""
"S g16 c1 a25 t8",0.9498516,0.0244492,0.8738345,0.9810597,"     ",""
"S g20 c1 a25 t4",0.9365268,0.0305085,0.8436492,0.9758137,"     ",""
"S g59 c1 a73 t12",0.9999999,9.522771e-05,8.976407e-302,1,"     ",""
"S g63 c1 a73 t8",1,1.665791e-05,0.9999673,1.0000326,"     ",""
"S g67 c1 a73 t4",1,2.138401e-05,0.9999581,1.0000419,"     ",""
"r g16 c1 a25 t8",0.1973274,0.0957399,0.0699262,0.4456303,"     ",""
"r g63 c1 a73 t8",4.755114e-07,0,4.755114e-07,4.755114e-07,"     ",""
"R g12 c1 a14 t1",0.0267715,0.0082685,0.0145532,0.0487408,"     ",""
"R g12 c1 a18 t5",0.0368354,0.0106862,0.0207525,0.0645607,"     ",""
"R g12 c1 a22 t9",0.0218127,0.0082326,0.0103593,0.0453489,"     ",""
"R g12 c1 a25 t12",0.0219823,0.005893,0.0129639,0.0370388,"     ",""
"R g16 c1 a25 t8",0.0371173,0.0046343,0.029029,0.0473493,"     ",""
"R g20 c1 a25 t4",0.0269786,0.0047102,0.0191325,0.0379178,"     ",""
"R g59 c1 a73 t12",0.0094197,0.004158,0.0039547,0.0222682,"     ",""
"R g63 c1 a73 t8",0.0160472,0.0066889,0.0070591,0.0360637,"     ",""
"R g67 c1 a73 t4",0.0115945,0.0051941,0.004802,0.0277274,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
