"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3633746.93933993,2493247.82999651,322379,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3455032.9165528,2393799.62860294,106202,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,742,7,4,28,3,35,230,1000,1,742
4,3391956.64188062,2374444.03334247,148822,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1455,38,18,71,20,106,223,1000,4,1455
5,3480561.77011965,2376920.93137696,208282,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1390,48,26,84,22,128,0,0,6,1390
6,3425881.82454056,2332879.27410851,258860,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1309,56,33,126,23,176,0,0,6,1309
7,3273957.00803282,2251777.59125275,389867,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1211,85,57,123,28,204,0,0,6,1211
8,3047119.14277789,2116063.85195496,152621,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1157,42,31,58,11,100,0,0,3,1157
9,2925963.04336091,2062990.70320036,79299,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1124,20,11,40,9,58,0,0,0,1124
10,2840524.5170987,2034406.59279921,38967,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1087,14,9,17,5,30,0,0,1,1087
11,2776167.97441432,2018537.72470048,40735,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1062,9,5,15,4,24,0,0,0,1062
12,2712806.77847976,1999308.17687317,128171,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1011,35,23,67,12,96,0,0,5,1011
