"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8979667,0.0252452,0.8368241,0.9378991,"     ",""
"S g12 c1 a16 t5",0.9458518,0.0167952,0.9018208,0.9707759,"     ",""
"S g12 c1 a20 t9",0.6409391,0.0607437,0.5155217,0.7496559,"     ",""
"S g14 c1 a25 t12",0.7844008,0.0262681,0.728507,0.8314497,"     ",""
"S g18 c1 a25 t8",0.9726795,0.0079833,0.9518278,0.9846509,"     ",""
"S g22 c1 a25 t4",0.9471946,0.0116816,0.9190216,0.9659293,"     ",""
"S g62 c1 a73 t12",0.9430184,0.0415874,0.7840517,0.9869171,"     ",""
"S g66 c1 a73 t8",0.9938631,0.0043466,0.9756481,0.9984747,"     ",""
"S g70 c1 a73 t4",0.9878925,0.0094984,0.9450735,0.9974222,"     ",""
"r g18 c1 a25 t8",0.8723202,0.2537503,0.0728433,0.9983197,"     ",""
"r g66 c1 a73 t8",0.9999618,0.014875,1.45657e-304,1,"     ",""
"R g12 c1 a12 t1",0.0392088,0.0058998,0.0291473,0.0525556,"     ",""
"R g12 c1 a16 t5",0.0529515,0.0072873,0.040357,0.0691931,"     ",""
"R g12 c1 a20 t9",0.0283902,0.0052099,0.0197801,0.0405928,"     ",""
"R g14 c1 a25 t12",0.0321178,0.0039884,0.0251562,0.0409249,"     ",""
"R g18 c1 a25 t8",0.0597059,0.0034756,0.0532467,0.0668932,"     ",""
"R g22 c1 a25 t4",0.0442922,0.0041916,0.0367659,0.0532741,"     ",""
"R g62 c1 a73 t12",0.0086306,0.0030046,0.004355,0.017032,"     ",""
"R g66 c1 a73 t8",0.0163856,0.0055161,0.0084454,0.0315533,"     ",""
"R g70 c1 a73 t4",0.0120126,0.0042024,0.0060374,0.0237601,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
