"","estimate","se","lcl","ucl","fixed","note"
"S g13 c1 a13 t1",0.8076187,0.0784429,0.6094628,0.9186517,"     ",""
"S g13 c1 a17 t5",0.9066577,0.0427276,0.7831181,0.9631393,"     ",""
"S g13 c1 a21 t9",0.5661097,0.1477326,0.28642,0.8092012,"     ",""
"S g14 c1 a25 t12",0.7461084,0.0791693,0.564345,0.8695643,"     ",""
"S g18 c1 a25 t8",0.9562889,0.0185258,0.9017476,0.9811853,"     ",""
"S g22 c1 a25 t4",0.904355,0.0383348,0.798657,0.9575168,"     ",""
"S g60 c1 a73 t12",0.9999999,0.0002143274,6.610191e-302,1,"     ",""
"S g64 c1 a73 t8",1,2.878948e-05,0.9999436,1.0000564,"     ",""
"S g67 c1 a73 t3",1,6.661237e-05,2.12685e-301,1,"     ",""
"r g18 c1 a25 t8",0.387496,0.1537741,0.1508781,0.6925421,"     ",""
"r g64 c1 a73 t8",0.0001781563,0,0.0001781563,0.0001781563,"     ",""
"R g13 c1 a13 t1",0.0239605,0.0102038,0.0103306,0.0545819,"     ",""
"R g13 c1 a17 t5",0.0311276,0.0127962,0.0137936,0.0687263,"     ",""
"R g13 c1 a21 t9",0.0175795,0.0094883,0.0060592,0.0499034,"     ",""
"R g14 c1 a25 t12",0.0190405,0.0072123,0.009024,0.0397292,"     ",""
"R g18 c1 a25 t8",0.0336759,0.0061771,0.0234589,0.0481233,"     ",""
"R g22 c1 a25 t4",0.0259378,0.0068282,0.0154361,0.0432702,"     ",""
"R g60 c1 a73 t12",0.0094657,0.0059442,0.0027507,0.032047,"     ",""
"R g64 c1 a73 t8",0.0168681,0.0099604,0.005259,0.0527449,"     ",""
"R g67 c1 a73 t3",0.0129404,0.0081915,0.0037161,0.0440495,"     ",""
"p g13 c1 a14 t2",0,0,0,0,"Fixed",""
"r g13 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g13 c1 a13 t1",1,0,1,1,"Fixed",""
