"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3667676.37414308,2501321.13940069,323423,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3485302.62997667,2402041.19585872,106568,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,368,9,6,14,3,23,118,500,1,368
4,3506113.6968068,2403548.52434599,150646,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,719,22,12,36,10,54,112,500,5,719
5,3493092.67303309,2385299.87566968,209016,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,679,28,15,57,13,84,0,0,2,679
6,3371542.65128726,2325520.85006662,258042,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,646,22,12,66,10,81,0,0,2,646
7,3287777.11061159,2258723.72418066,391071,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,595,42,27,69,15,109,0,0,4,595
8,3081367.0914235,2128060.52335511,153485,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,562,19,9,24,10,42,0,0,0,562
9,2958824.30329571,2075561.71560922,79783,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,547,5,4,16,1,20,0,0,1,547
10,2871671.2039123,2047438.92320795,39215,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,537,6,5,11,1,16,0,0,0,537
11,2806465.03423356,2032178.7700088,41010,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,526,1,0,11,1,11,0,0,0,526
12,2742276.21910244,2013504.00981397,129080,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,2e-04,1000,503,16,8,29,8,44,0,0,0,503
