"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8402018,0.0434591,0.7360045,0.908392,"     ",""
"S g12 c1 a17 t5",0.9042673,0.0287506,0.8312649,0.9476738,"     ",""
"S g12 c1 a21 t9",0.6858592,0.0693422,0.5374365,0.8040237,"     ",""
"S g13 c1 a25 t12",0.8069877,0.0344605,0.7304523,0.8657847,"     ",""
"S g17 c1 a25 t8",0.9476131,0.0157664,0.9065989,0.9711895,"     ",""
"S g21 c1 a25 t4",0.909657,0.0197971,0.8626289,0.9416739,"     ",""
"S g61 c1 a73 t12",0.731271,0.1851508,0.3003595,0.9452022,"     ",""
"S g65 c1 a73 t8",0.9217103,0.0696555,0.639652,0.9873551,"     ",""
"S g69 c1 a73 t4",0.8676089,0.1147501,0.4804897,0.9789183,"     ",""
"r g17 c1 a25 t8",0.230595,0.0681693,0.1236801,0.3889147,"     ",""
"r g65 c1 a73 t8",0.1808831,0.1376241,0.0345248,0.576932,"     ",""
"R g12 c1 a13 t1",0.0146273,0.0032164,0.0094944,0.0224722,"     ",""
"R g12 c1 a17 t5",0.0248809,0.0051603,0.0165393,0.0372702,"     ",""
"R g12 c1 a21 t9",0.0101484,0.0026324,0.0060969,0.0168466,"     ",""
"R g13 c1 a25 t12",0.0160248,0.0026997,0.0115091,0.0222725,"     ",""
"R g17 c1 a25 t8",0.0389526,0.0029604,0.0335473,0.0451881,"     ",""
"R g21 c1 a25 t4",0.0230369,0.0026354,0.0183995,0.0288089,"     ",""
"R g61 c1 a73 t12",0.0085806,0.0043435,0.0031715,0.0230021,"     ",""
"R g65 c1 a73 t8",0.0210856,0.010039,0.0082348,0.052921,"     ",""
"R g69 c1 a73 t4",0.0123762,0.0060383,0.0047361,0.0319454,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
