"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8944063,0.042874,0.7767442,0.9537496,"     ",""
"S g12 c1 a18 t5",0.9491521,0.0252415,0.8700768,0.9811428,"     ",""
"S g12 c1 a22 t9",0.7223451,0.0884667,0.5228796,0.8606459,"     ",""
"S g12 c1 a25 t12",0.8022401,0.0436919,0.7027813,0.8743665,"     ",""
"S g17 c1 a25 t8",0.9667845,0.0153637,0.9193258,0.9867275,"     ",""
"S g21 c1 a25 t4",0.9296151,0.0206448,0.8767893,0.9608047,"     ",""
"S g61 c1 a73 t12",0.8599315,0.0825673,0.6156567,0.9592341,"     ",""
"S g64 c1 a73 t8",0.9778025,0.011789,0.9382402,0.9922317,"     ",""
"S g68 c1 a73 t4",0.952355,0.0340835,0.8209655,0.9886533,"     ",""
"r g17 c1 a25 t8",0.5711273,0.2617316,0.1408914,0.9153522,"     ",""
"r g64 c1 a73 t8",0.9999993,0.0015686,7.723287e-303,1,"     ",""
"R g12 c1 a14 t1",0.0332692,0.0081021,0.020572,0.0533761,"     ",""
"R g12 c1 a18 t5",0.0411203,0.0095088,0.0260349,0.064369,"     ",""
"R g12 c1 a22 t9",0.0158675,0.004844,0.0087018,0.0287627,"     ",""
"R g12 c1 a25 t12",0.0244906,0.0051005,0.0162526,0.0367483,"     ",""
"R g17 c1 a25 t8",0.062594,0.0054806,0.0526741,0.0742357,"     ",""
"R g21 c1 a25 t4",0.0508603,0.0065499,0.0394523,0.0653426,"     ",""
"R g61 c1 a73 t12",0.0066453,0.0035623,0.0023177,0.0189007,"     ",""
"R g64 c1 a73 t8",0.017482,0.0088627,0.0064304,0.0466359,"     ",""
"R g68 c1 a73 t4",0.0140779,0.0073925,0.005002,0.0389763,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
