"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.7480423,0.113228,0.4776926,0.9059949,"     ",""
"S g12 c1 a18 t5",0.8363488,0.0824283,0.6108572,0.9433048,"     ",""
"S g12 c1 a22 t9",0.5978103,0.1904885,0.2393031,0.8753597,"     ",""
"S g12 c1 a25 t12",0.7864085,0.0932396,0.5536482,0.9161691,"     ",""
"S g16 c1 a25 t8",0.9267883,0.0452272,0.7741536,0.9790578,"     ",""
"S g20 c1 a25 t4",0.8802985,0.0582577,0.7133341,0.9560134,"     ",""
"S g57 c1 a73 t10",0.9146044,0.1246061,0.3195604,0.9959225,"     ",""
"S g59 c1 a73 t7",0.9735619,0.0321556,0.760887,0.9976588,"     ",""
"S g62 c1 a73 t4",0.9553424,0.0663902,0.5032506,0.9977912,"     ",""
"r g16 c1 a25 t8",0.1843943,0.1099076,0.0512113,0.4863828,"     ",""
"r g59 c1 a73 t7",0.9992681,0.9491794,7.594588e-306,1,"     ",""
"R g12 c1 a14 t1",0.0109706,0.0070152,0.003114,0.0378961,"     ",""
"R g12 c1 a18 t5",0.0290282,0.016598,0.0093384,0.0866046,"     ",""
"R g12 c1 a22 t9",0.0194783,0.0134911,0.0049506,0.0734897,"     ",""
"R g12 c1 a25 t12",0.0247965,0.0103856,0.0108388,0.0557162,"     ",""
"R g16 c1 a25 t8",0.0368559,0.0081085,0.0238717,0.0564936,"     ",""
"R g20 c1 a25 t4",0.0139991,0.0051596,0.0067778,0.028692,"     ",""
"R g57 c1 a73 t10",0.0065299,0.0052439,0.0013462,0.0310543,"     ",""
"R g59 c1 a73 t7",0.0097949,0.0074193,0.0022038,0.0424221,"     ",""
"R g62 c1 a73 t4",0.0036567,0.0031157,0.0006861727,0.0192394,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
