"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8745788,0.0450576,0.7571204,0.9397536,"     ",""
"S g12 c1 a16 t5",0.8931304,0.0388233,0.7901616,0.9488431,"     ",""
"S g12 c1 a20 t9",0.7237499,0.0896667,0.5210188,0.8632033,"     ",""
"S g14 c1 a25 t12",0.8294539,0.0434988,0.7269225,0.8988453,"     ",""
"S g18 c1 a25 t8",0.9394455,0.0231152,0.8749375,0.971754,"     ",""
"S g22 c1 a25 t4",0.9282882,0.0277802,0.8510364,0.9670297,"     ",""
"S g62 c1 a73 t12",0.5281571,0.2266567,0.1584383,0.8693688,"     ",""
"S g66 c1 a73 t8",0.78121,0.1418225,0.4125126,0.9477995,"     ",""
"S g69 c1 a73 t4",0.7486967,0.1727752,0.3300046,0.9474252,"     ",""
"r g18 c1 a25 t8",0.1711954,0.0641898,0.0784293,0.3339272,"     ",""
"r g66 c1 a73 t8",2.817341e-09,5.541054e-06,-1.085765e-05,1.086328e-05,"     ",""
"R g12 c1 a12 t1",0.0067048,0.0022878,0.0034309,0.013062,"     ",""
"R g12 c1 a16 t5",0.0156808,0.0048107,0.0085741,0.0285085,"     ",""
"R g12 c1 a20 t9",0.0096253,0.0034941,0.0047158,0.0195456,"     ",""
"R g14 c1 a25 t12",0.0236672,0.0050119,0.0155989,0.0357571,"     ",""
"R g18 c1 a25 t8",0.0382159,0.0043425,0.0305576,0.047699,"     ",""
"R g22 c1 a25 t4",0.0165574,0.003179,0.0113527,0.0240901,"     ",""
"R g62 c1 a73 t12",0.0217253,0.0174462,0.0044243,0.0998938,"     ",""
"R g66 c1 a73 t8",0.0351233,0.0268683,0.0076372,0.1468892,"     ",""
"R g69 c1 a73 t4",0.0151898,0.0120267,0.0031802,0.0693941,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
