"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.848807,0.0553395,0.7068414,0.9289358,"     ",""
"S g12 c1 a18 t5",0.9265618,0.0356921,0.8186079,0.9724316,"     ",""
"S g12 c1 a22 t9",0.555805,0.1207301,0.3242498,0.765418,"     ",""
"S g12 c1 a25 t12",0.7291402,0.0523434,0.6155713,0.8190222,"     ",""
"S g16 c1 a25 t8",0.9644682,0.0170841,0.9108487,0.9863228,"     ",""
"S g20 c1 a25 t4",0.9235357,0.0216442,0.8688292,0.9565667,"     ",""
"S g60 c1 a73 t11",0.8916053,0.0941643,0.5492297,0.9823104,"     ",""
"S g63 c1 a73 t8",0.9880868,0.0124731,0.9122376,0.9984913,"     ",""
"S g67 c1 a73 t4",0.9736187,0.0258494,0.8369682,0.9962449,"     ",""
"r g16 c1 a25 t8",0.539975,0.2547618,0.13588,0.8975619,"     ",""
"r g63 c1 a73 t8",0.9795141,1.1886701,1.801669e-49,1,"     ",""
"R g12 c1 a14 t1",0.042858,0.0110426,0.0257389,0.0705387,"     ",""
"R g12 c1 a18 t5",0.0609436,0.0149557,0.0374302,0.0977284,"     ",""
"R g12 c1 a22 t9",0.0237435,0.0080367,0.0121768,0.0457882,"     ",""
"R g12 c1 a25 t12",0.0263106,0.0060935,0.0166703,0.0412919,"     ",""
"R g16 c1 a25 t8",0.0672557,0.005925,0.0565324,0.0798409,"     ",""
"R g20 c1 a25 t4",0.0473914,0.0062521,0.0365373,0.061265,"     ",""
"R g60 c1 a73 t11",0.0128125,0.0049155,0.0060228,0.027048,"     ",""
"R g63 c1 a73 t8",0.0334736,0.0111972,0.0172712,0.0638876,"     ",""
"R g67 c1 a73 t4",0.0233374,0.0083544,0.0115152,0.046723,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
