"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3652654.49900038,2497746.77258434,322961,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3461206.51288987,2395847.63407797,106294,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1120,20,12,41,8,55,341,1500,1,1120
4,3417728.40816966,2381327.32800025,149254,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2196,60,36,86,24,143,323,1500,7,2196
5,3553135.52915914,2395709.78826272,209928,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2084,86,50,171,36,239,0,0,8,2084
6,3490380.77808522,2351920.28711718,260971,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,8e-04,3000,1951,105,43,171,62,261,0,0,12,1951
7,3371023.06802053,2280387.39555922,394820,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1813,118,74,205,44,308,0,0,11,1813
8,3138499.78616198,2145976.04215615,154776,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,6e-04,8e-04,3000,1748,50,25,107,25,149,0,0,4,1748
9,3015634.20082779,2095009.95094844,80528,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1694,23,11,44,12,68,0,0,3,1694
10,2927019.89019327,2068117.34929378,39609,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1660,8,3,33,5,38,0,0,0,1660
11,2860342.15699023,2054029.41547409,41448,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1629,17,9,23,8,40,0,0,1,1629
12,2794707.46549858,2036453.65949792,130552,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1566,40,21,82,19,115,0,0,4,1566
