"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8461568,0.0369964,0.7590962,0.9056645,"     ",""
"S g12 c1 a16 t5",0.9093654,0.0239552,0.8502088,0.9466261,"     ",""
"S g12 c1 a20 t9",0.6818764,0.0642666,0.5453065,0.792998,"     ",""
"S g14 c1 a25 t12",0.8006805,0.0314762,0.7318408,0.8553414,"     ",""
"S g18 c1 a25 t8",0.9495045,0.0139531,0.9140137,0.9708142,"     ",""
"S g22 c1 a25 t4",0.9115667,0.0194564,0.8652805,0.9429977,"     ",""
"S g62 c1 a73 t12",0.6525404,0.197339,0.2543225,0.9118262,"     ",""
"S g66 c1 a73 t8",0.8978653,0.0804269,0.6117655,0.9800175,"     ",""
"S g70 c1 a73 t4",0.8281522,0.1269854,0.4560451,0.9651574,"     ",""
"r g18 c1 a25 t8",0.2265716,0.0622516,0.1274109,0.3701677,"     ",""
"r g66 c1 a73 t8",0.0906903,0.069739,0.018656,0.3435051,"     ",""
"R g12 c1 a12 t1",0.0193224,0.0035434,0.0134731,0.02764,"     ",""
"R g12 c1 a16 t5",0.0303247,0.0051317,0.0217308,0.0421706,"     ",""
"R g12 c1 a20 t9",0.0158328,0.0035037,0.0102475,0.0243873,"     ",""
"R g14 c1 a25 t12",0.0202581,0.0030804,0.0150246,0.0272643,"     ",""
"R g18 c1 a25 t8",0.0386416,0.002888,0.0333624,0.0447174,"     ",""
"R g22 c1 a25 t4",0.0246987,0.0027306,0.0198758,0.0306551,"     ",""
"R g62 c1 a73 t12",0.0106074,0.0059971,0.0034859,0.0318135,"     ",""
"R g66 c1 a73 t8",0.0204156,0.0110218,0.0070265,0.0578325,"     ",""
"R g70 c1 a73 t4",0.0129605,0.0071209,0.0043908,0.0376237,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
