"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9201868,0.0340948,0.8227348,0.9662613,"     ",""
"S g12 c1 a16 t5",0.9292722,0.0286192,0.8484001,0.9685992,"     ",""
"S g12 c1 a20 t9",0.6585618,0.0983286,0.4501166,0.8196507,"     ",""
"S g13 c1 a25 t12",0.7855038,0.0453987,0.6835024,0.8613027,"     ",""
"S g17 c1 a25 t8",0.9614581,0.0163563,0.9130601,0.9834035,"     ",""
"S g21 c1 a25 t4",0.9563128,0.0162852,0.9106851,0.9791643,"     ",""
"S g61 c1 a73 t10",0.9486594,0.2406324,0.0011497,0.9999966,"     ",""
"S g63 c1 a73 t7",0.9921178,0.0390257,0.007061,0.9999996,"     ",""
"S g66 c1 a73 t4",0.9910274,0.0438229,0.0069996,0.9999994,"     ",""
"r g17 c1 a25 t8",0.5519931,0.229627,0.1664182,0.8837757,"     ",""
"r g63 c1 a73 t7",0.9808057,4.8056535,2.624329e-216,1,"     ",""
"R g12 c1 a12 t1",0.0243745,0.0061912,0.0147766,0.0399539,"     ",""
"R g12 c1 a16 t5",0.0376929,0.0088276,0.023733,0.0593649,"     ",""
"R g12 c1 a20 t9",0.0145078,0.0045411,0.0078373,0.0267029,"     ",""
"R g13 c1 a25 t12",0.0264213,0.0056353,0.017358,0.0400243,"     ",""
"R g17 c1 a25 t8",0.0673447,0.0057103,0.056979,0.0794372,"     ",""
"R g21 c1 a25 t4",0.0440285,0.0060101,0.0336418,0.0574314,"     ",""
"R g61 c1 a73 t10",0.011287,0.0053956,0.0044058,0.0286064,"     ",""
"R g63 c1 a73 t7",0.0294788,0.0120018,0.0131723,0.0646496,"     ",""
"R g66 c1 a73 t4",0.0190055,0.0080846,0.0082134,0.0433581,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
