"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8903347,0.0405752,0.7823917,0.9482734,"     ",""
"S g12 c1 a17 t5",0.9641204,0.0195775,0.898602,0.9878752,"     ",""
"S g12 c1 a21 t9",0.6832271,0.0933925,0.4807262,0.8340238,"     ",""
"S g13 c1 a25 t12",0.7526004,0.0402959,0.6655991,0.8229863,"     ",""
"S g17 c1 a25 t8",0.9742926,0.0123845,0.9349778,0.9900883,"     ",""
"S g21 c1 a25 t4",0.9196833,0.0217946,0.8652668,0.9533079,"     ",""
"S g61 c1 a73 t12",0.8544068,0.1151897,0.4886629,0.9729997,"     ",""
"S g65 c1 a73 t8",0.9865069,0.0137463,0.9061837,0.9981963,"     ",""
"S g69 c1 a73 t4",0.9566907,0.0394817,0.7733711,0.9930551,"     ",""
"r g17 c1 a25 t8",0.7238655,0.348448,0.0792158,0.9876355,"     ",""
"r g65 c1 a73 t8",2.23399e-08,0,2.23399e-08,2.23399e-08,"     ",""
"R g12 c1 a13 t1",0.0289621,0.0071495,0.0177991,0.0467927,"     ",""
"R g12 c1 a17 t5",0.0480163,0.0105732,0.0310574,0.0735328,"     ",""
"R g12 c1 a21 t9",0.0265079,0.0075465,0.0151181,0.0460773,"     ",""
"R g13 c1 a25 t12",0.0342527,0.0062697,0.0238782,0.0489089,"     ",""
"R g17 c1 a25 t8",0.0616473,0.0052309,0.0521569,0.072732,"     ",""
"R g21 c1 a25 t4",0.0373964,0.0055237,0.0279547,0.0498635,"     ",""
"R g61 c1 a73 t12",0.030389,0.0119503,0.0139569,0.0648943,"     ",""
"R g65 c1 a73 t8",0.054869,0.0198232,0.0267112,0.1093738,"     ",""
"R g69 c1 a73 t4",0.0331903,0.0130508,0.0152336,0.0707917,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
