"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.9214142,0.0441841,0.7800128,0.9748567,"     ",""
"S g12 c1 a17 t5",0.9556601,0.0304315,0.8406281,0.9887728,"     ",""
"S g12 c1 a21 t9",0.8355802,0.0852148,0.6010872,0.944873,"     ",""
"S g13 c1 a25 t12",0.8212075,0.0514235,0.6980628,0.9012338,"     ",""
"S g17 c1 a25 t8",0.9511707,0.0311798,0.8393718,0.9864157,"     ",""
"S g21 c1 a25 t4",0.9137703,0.0313166,0.8294261,0.9584956,"     ",""
"S g61 c1 a73 t12",0.7081136,0.21515,0.2397597,0.9491399,"     ",""
"S g65 c1 a73 t8",0.9114164,0.0780783,0.6072067,0.9856071,"     ",""
"S g69 c1 a73 t4",0.8484191,0.1387396,0.4031844,0.9788911,"     ",""
"r g17 c1 a25 t8",0.1962048,0.1202032,0.0519527,0.5209127,"     ",""
"r g65 c1 a73 t8",0.1438052,0.124094,0.022766,0.5477,"     ",""
"R g12 c1 a13 t1",0.0214777,0.005514,0.0129546,0.0354073,"     ",""
"R g12 c1 a17 t5",0.0315785,0.0073937,0.0198974,0.0497688,"     ",""
"R g12 c1 a21 t9",0.0119255,0.0038773,0.0062929,0.0224855,"     ",""
"R g13 c1 a25 t12",0.0147374,0.0037034,0.0089918,0.0240653,"     ",""
"R g17 c1 a25 t8",0.0388424,0.004713,0.0305888,0.0492099,"     ",""
"R g21 c1 a25 t4",0.0264817,0.0039363,0.019768,0.0353932,"     ",""
"R g61 c1 a73 t12",0.0120052,0.0067335,0.0039779,0.0356519,"     ",""
"R g65 c1 a73 t8",0.0317854,0.0158328,0.0118348,0.0825582,"     ",""
"R g69 c1 a73 t4",0.02162,0.0113214,0.0076807,0.0593436,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
