"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3643799.04789081,2495639.67008953,322688,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3462839.18738036,2395964.91503095,106298,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,761,8,4,27,4,33,219,1000,0,761
4,3478045.0269138,2395467.46521397,150139,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1484,29,14,72,15,100,226,1000,5,1484
5,3430552.71350721,2368199.31317256,207518,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1396,63,26,107,37,161,0,0,4,1396
6,3337642.20628932,2313397.67507587,256699,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1321,58,29,110,29,163,0,0,3,1321
7,3195230.68966057,2231783.07111051,386408,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1187,118,74,123,44,230,0,0,11,1187
8,2973134.65574073,2094845.94836115,151092,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1142,26,12,65,14,90,0,0,6,1142
9,2854912.59483162,2040317.64067265,78430,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1103,22,13,34,9,53,0,0,2,1103
10,2771219.25795589,2010127.4871251,38502,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1082,12,8,21,4,32,0,0,0,1082
11,2708810.2219975,1992777.6587069,40217,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1057,12,2,13,10,25,0,0,0,1057
12,2647293.22949355,1972149.87097818,126432,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1015,30,16,57,14,85,0,0,2,1015
