"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3661705.22293485,2499900.33909904,323239,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3583332.69621377,2425184.03218862,107593,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,911,12,5,35,7,43,309,1250,0,911
4,3582859.99699783,2424665.61647581,151968,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,7e-04,2500,1785,38,22,96,16,130,313,1250,3,1785
5,3535961.64488765,2400624.1395572,210358,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1682,75,42,116,33,181,0,0,6,1682
6,3425129.81103985,2344514.96599186,260149,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1576,73,42,123,31,185,0,0,5,1576
7,3288252.07461467,2266451.27066125,392409,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,6e-04,2500,1440,109,77,155,32,255,0,0,16,1440
8,3058634.12245042,2129846.72248534,153614,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,6e-04,2500,1384,37,22,69,15,101,0,0,4,1384
9,2939730.89352548,2077242.12948952,79846,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,6e-04,2500,1335,32,22,37,10,67,0,0,2,1335
10,2853328.31315078,2048517.68985429,39236,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,6e-04,2500,1302,8,3,22,5,30,0,0,0,1302
11,2788756.59274021,2032698.05365172,41021,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,6e-04,2500,1275,5,2,19,3,22,0,0,0,1275
12,2725156.76021156,2013482.39971706,129079,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,6e-04,2500,1223,29,14,59,15,83,0,0,3,1223
