"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3657733.45008603,2498955.27911565,323117,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3475076.58499972,2399303.46803214,106447,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,741,10,6,25,4,36,240,1000,1,741
4,3409924.69859876,2380050.02801308,149173,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1424,36,23,73,13,103,259,1000,5,1424
5,3632566.77621983,2414928.25350779,211611,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1348,50,28,101,22,142,0,0,4,1348
6,3619369.14583207,2385362.54838997,264679,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,5e-04,2000,1265,65,35,107,30,160,0,0,10,1265
7,3494462.04245767,2316350.12555535,401045,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,5e-04,2000,1183,68,36,132,32,191,0,0,9,1183
8,3272034.54569184,2187752.86178626,157789,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,5e-04,2000,1122,41,23,68,18,105,0,0,4,1122
9,3141838.28526452,2138791.54460615,82207,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,5e-04,2000,1093,16,9,37,7,52,0,0,1,1093
10,3048992.72967315,2114375.44674676,40493,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1079,7,5,15,2,21,0,0,0,1079
11,2978938.26410787,2102809.06297315,42430,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1050,6,3,18,3,23,0,0,1,1050
12,2910091.64686995,2087599.77093617,133826,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,5e-04,2000,1007,30,13,50,17,77,0,0,3,1007
