"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3633851.9704659,2493272.82153504,322382,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3452880.01749203,2393290.56049919,106179,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,371,6,4,8,2,14,120,500,0,371
4,3398098.51022747,2375841.90377254,148910,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,730,17,8,26,9,45,112,500,3,730
5,3463758.52017467,2373050.98350503,207943,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,692,30,17,41,13,68,0,0,4,692
6,3430757.84165185,2333645.7335551,258943,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,650,26,14,60,12,85,0,0,3,650
7,3334868.52354122,2266043.6250124,392337,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,592,53,32,58,21,107,0,0,5,592
8,3108733.23357151,2132365.29800932,153797,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,565,18,11,28,7,46,0,0,0,565
9,2985153.66295374,2080555.00292699,79973,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,547,7,5,21,2,26,0,0,2,547
10,2897671.58234744,2053208.66916193,39326,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,3e-04,1000,532,3,3,12,0,16,0,0,1,532
11,2831724.66976596,2038591.26513693,41137,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,3e-04,1000,519,6,4,10,2,16,0,0,1,519
12,2766814.02481258,2020531.84960598,129531,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,2e-04,1000,499,13,4,31,9,43,0,0,1,499
