"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8547617,0.0422323,0.7513227,0.9197691,"     ",""
"S g12 c1 a16 t5",0.9134552,0.0285018,0.8388815,0.9553496,"     ",""
"S g12 c1 a20 t9",0.7334207,0.0847697,0.540473,0.8655122,"     ",""
"S g14 c1 a25 t12",0.8302447,0.0475096,0.7163966,0.9044838,"     ",""
"S g18 c1 a25 t8",0.9494004,0.0165724,0.9051441,0.9736104,"     ",""
"S g22 c1 a25 t4",0.9127562,0.0220065,0.8588913,0.9473205,"     ",""
"S g62 c1 a73 t12",0.9492123,0.1667215,0.0208282,0.9999391,"     ",""
"S g66 c1 a73 t8",0.986245,0.0461651,0.0833653,0.9999823,"     ",""
"S g69 c1 a73 t4",0.9755978,0.0811927,0.0475984,0.9999687,"     ",""
"r g18 c1 a25 t8",0.3264075,0.1096949,0.1541576,0.5630133,"     ",""
"r g66 c1 a73 t8",0.3974806,1.3248643,1.289381e-05,0.9999704,"     ",""
"R g12 c1 a12 t1",0.0382825,0.0085242,0.0246619,0.0589708,"     ",""
"R g12 c1 a16 t5",0.0559718,0.0113505,0.0374585,0.0828474,"     ",""
"R g12 c1 a20 t9",0.0282689,0.007897,0.01629,0.048621,"     ",""
"R g14 c1 a25 t12",0.034151,0.0067924,0.0230711,0.0502781,"     ",""
"R g18 c1 a25 t8",0.0672195,0.0061356,0.0561467,0.0802901,"     ",""
"R g22 c1 a25 t4",0.0461492,0.0062861,0.03528,0.0601582,"     ",""
"R g62 c1 a73 t12",0.0227897,0.0107413,0.00898,0.0566226,"     ",""
"R g66 c1 a73 t8",0.0453738,0.0184213,0.020234,0.0986048,"     ",""
"R g69 c1 a73 t4",0.0309241,0.0133065,0.013189,0.0707967,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
