"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3639915.50359627,2494715.60357158,322569,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3482697.07214692,2400571.04384995,106503,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,928,16,13,34,3,50,294,1250,0,928
4,3450761.62442465,2389474.85574651,149763,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,7e-04,2500,1767,55,35,77,20,124,322,1250,4,1767
5,3410520.8686074,2363072.32560284,207069,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1677,66,37,110,29,170,0,0,5,1677
6,3406814.48605448,2328893.84621546,258417,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1596,63,35,132,28,187,0,0,13,1596
7,3282687.94187059,2253793.37149098,390219,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,7e-04,2500,1469,107,76,156,31,249,0,0,7,1469
8,3067315.41979339,2121061.40875202,152982,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,5e-04,7e-04,2500,1424,32,18,89,14,115,0,0,3,1424
9,2944753.68197818,2068266.13154821,79501,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1378,30,16,48,14,77,0,0,3,1378
10,2858422.67087721,2040024.50187406,39073,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1339,17,7,19,10,36,0,0,1,1339
11,2793546.94077198,2024543.96600763,40855,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,6e-04,2500,1313,7,6,13,1,18,0,0,0,1313
12,2729692.94540491,2005678.67094723,128579,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1264,33,17,68,16,94,0,0,4,1264
