"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8595982,0.0534708,0.7198237,0.9358558,"     ",""
"S g12 c1 a17 t5",0.8537408,0.05469,0.7121396,0.932308,"     ",""
"S g12 c1 a21 t9",0.7787762,0.1093727,0.5035654,0.9243404,"     ",""
"S g13 c1 a25 t12",0.8684606,0.0614178,0.6971262,0.9498451,"     ",""
"S g17 c1 a25 t8",0.9163008,0.0323139,0.8273974,0.9615407,"     ",""
"S g21 c1 a25 t4",0.9198879,0.0300829,0.8376338,0.9623455,"     ",""
"S g61 c1 a73 t12",0.7931668,0.142047,0.4126639,0.9544013,"     ",""
"S g64 c1 a73 t8",0.8641059,0.1097416,0.5045239,0.9754346,"     ",""
"S g67 c1 a73 t3",0.8696116,0.1057681,0.5173015,0.9764736,"     ",""
"r g17 c1 a25 t8",0.1169971,0.0453548,0.0530676,0.2385406,"     ",""
"r g64 c1 a73 t8",1.124048e-09,0,1.124048e-09,1.124048e-09,"     ",""
"R g12 c1 a13 t1",0.0190905,0.0062672,0.0099986,0.0361478,"     ",""
"R g12 c1 a17 t5",0.033579,0.0103296,0.0182785,0.0608929,"     ",""
"R g12 c1 a21 t9",0.023223,0.0090925,0.0107211,0.0495726,"     ",""
"R g13 c1 a25 t12",0.026798,0.0071785,0.015801,0.0450978,"     ",""
"R g17 c1 a25 t8",0.0386851,0.0054259,0.0293459,0.0508407,"     ",""
"R g21 c1 a25 t4",0.0220437,0.0043231,0.0149867,0.0323147,"     ",""
"R g61 c1 a73 t12",0.0464931,0.0276005,0.0141872,0.1417828,"     ",""
"R g64 c1 a73 t8",0.0665195,0.0367503,0.0218505,0.1852143,"     ",""
"R g67 c1 a73 t3",0.0383825,0.0219384,0.0122972,0.1134456,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
