"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9043681,0.02256,0.85011,0.9403633,"     ",""
"S g12 c1 a16 t5",0.9452817,0.0148503,0.9077577,0.9680778,"     ",""
"S g12 c1 a20 t9",0.7316669,0.0566266,0.6077306,0.8275567,"     ",""
"S g14 c1 a25 t12",0.790087,0.0290826,0.7274561,0.8414619,"     ",""
"S g18 c1 a25 t8",0.9597529,0.0103931,0.9336574,0.9758494,"     ",""
"S g22 c1 a25 t4",0.9288452,0.0139164,0.8962636,0.9517444,"     ",""
"S g62 c1 a73 t12",0.7676277,0.1340119,0.4310505,0.9350811,"     ",""
"S g66 c1 a73 t8",0.954399,0.0339374,0.8194719,0.9897435,"     ",""
"S g70 c1 a73 t4",0.9197236,0.0578021,0.7117997,0.9815316,"     ",""
"r g18 c1 a25 t8",0.5117107,0.1318691,0.2713924,0.7467346,"     ",""
"r g66 c1 a73 t8",0.3230836,0.2549662,0.0463246,0.8242449,"     ",""
"R g12 c1 a12 t1",0.0353142,0.0052422,0.0263619,0.0471595,"     ",""
"R g12 c1 a16 t5",0.0548799,0.0071495,0.0424386,0.0706992,"     ",""
"R g12 c1 a20 t9",0.02365,0.0044442,0.0163395,0.0341179,"     ",""
"R g14 c1 a25 t12",0.0284072,0.0039185,0.0216562,0.0371826,"     ",""
"R g18 c1 a25 t8",0.0654974,0.0040089,0.0580647,0.0738069,"     ",""
"R g22 c1 a25 t4",0.0423159,0.0041803,0.0348397,0.051311,"     ",""
"R g62 c1 a73 t12",0.0160784,0.0057824,0.0079195,0.0323686,"     ",""
"R g66 c1 a73 t8",0.037696,0.0124473,0.019602,0.0712777,"     ",""
"R g70 c1 a73 t4",0.0241005,0.0083115,0.0122034,0.0470437,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
