"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8590629,0.0508145,0.7280833,0.9327762,"     ",""
"S g12 c1 a16 t5",0.97236,0.0189671,0.8981868,0.9929222,"     ",""
"S g12 c1 a20 t9",0.801351,0.083398,0.5909563,0.9184596,"     ",""
"S g14 c1 a25 t12",0.7941643,0.0511602,0.6762942,0.8769254,"     ",""
"S g18 c1 a25 t8",0.9711372,0.0188591,0.8999959,0.9921132,"     ",""
"S g22 c1 a25 t4",0.8535827,0.0335948,0.7748892,0.9080317,"     ",""
"S g62 c1 a73 t12",0.5716792,0.2323935,0.1720042,0.895566,"     ",""
"S g66 c1 a73 t8",0.9208833,0.08296,0.5554275,0.9908625,"     ",""
"S g70 c1 a73 t4",0.6685146,0.2206255,0.2227207,0.9341852,"     ",""
"r g18 c1 a25 t8",0.4426853,0.2840924,0.0767596,0.8835689,"     ",""
"r g66 c1 a73 t8",6.252585e-08,7.672056e-05,3.47811602142165e-316,1,"     ",""
"R g12 c1 a12 t1",0.012862,0.0035765,0.0074457,0.0221305,"     ",""
"R g12 c1 a16 t5",0.024953,0.0061023,0.0154119,0.0401598,"     ",""
"R g12 c1 a20 t9",0.011255,0.0036618,0.0059372,0.0212341,"     ",""
"R g14 c1 a25 t12",0.0202079,0.0044904,0.0130507,0.0311664,"     ",""
"R g18 c1 a25 t8",0.0443139,0.0046393,0.0360601,0.0543504,"     ",""
"R g22 c1 a25 t4",0.0230634,0.0039402,0.0164809,0.0321889,"     ",""
"R g62 c1 a73 t12",0.0155044,0.0111947,0.0037268,0.0621797,"     ",""
"R g66 c1 a73 t8",0.0341953,0.0235179,0.0086923,0.1250829,"     ",""
"R g70 c1 a73 t4",0.0177072,0.0125411,0.0043678,0.0689633,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
