"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9041539,0.0268287,0.8371898,0.9453727,"     ",""
"S g12 c1 a16 t5",0.9290677,0.0197436,0.8792394,0.9592878,"     ",""
"S g12 c1 a20 t9",0.6674853,0.0671598,0.5259153,0.7841324,"     ",""
"S g14 c1 a25 t12",0.8136625,0.0327805,0.7408171,0.869637,"     ",""
"S g18 c1 a25 t8",0.966092,0.0108461,0.9370658,0.9819882,"     ",""
"S g22 c1 a25 t4",0.953532,0.0122586,0.9226671,0.9724461,"     ",""
"S g62 c1 a73 t12",0.8054315,0.1211542,0.4763457,0.9495917,"     ",""
"S g66 c1 a73 t8",0.9642988,0.0284325,0.8425704,0.9927174,"     ",""
"S g70 c1 a73 t4",0.9511081,0.0372974,0.8015424,0.98944,"     ",""
"r g18 c1 a25 t8",0.6106593,0.1938317,0.2408866,0.8857448,"     ",""
"r g66 c1 a73 t8",1.47073e-08,7.60811e-05,-0.0001491043,0.0001491337,"     ",""
"R g12 c1 a12 t1",0.0312305,0.0057726,0.0216981,0.0447591,"     ",""
"R g12 c1 a16 t5",0.0434596,0.0073462,0.0311332,0.0603622,"     ",""
"R g12 c1 a20 t9",0.0202836,0.0045318,0.0130682,0.0313564,"     ",""
"R g14 c1 a25 t12",0.0289364,0.0044188,0.0214255,0.0389754,"     ",""
"R g18 c1 a25 t8",0.0613796,0.0042002,0.0536451,0.0701465,"     ",""
"R g22 c1 a25 t4",0.0443417,0.0048392,0.035767,0.054855,"     ",""
"R g62 c1 a73 t12",0.024748,0.0081835,0.0128876,0.0470037,"     ",""
"R g66 c1 a73 t8",0.0527504,0.0154661,0.0294647,0.0926812,"     ",""
"R g70 c1 a73 t4",0.0380108,0.0117974,0.0205628,0.0692174,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
