"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9013775,0.033948,0.8121638,0.9507863,"     ",""
"S g12 c1 a16 t5",0.9342616,0.023271,0.8711791,0.9676019,"     ",""
"S g12 c1 a20 t9",0.7722585,0.0629505,0.6270474,0.8724331,"     ",""
"S g14 c1 a25 t12",0.7596603,0.0514639,0.6452769,0.8459645,"     ",""
"S g18 c1 a25 t8",0.9298105,0.0231136,0.8687128,0.9636642,"     ",""
"S g22 c1 a25 t4",0.8949503,0.0289972,0.8231452,0.939736,"     ",""
"S g62 c1 a73 t12",0.6938077,0.1690491,0.3226329,0.9151079,"     ",""
"S g66 c1 a73 t8",0.9047321,0.0753153,0.6314119,0.9813597,"     ",""
"S g70 c1 a73 t4",0.8593012,0.102241,0.5379344,0.9697331,"     ",""
"r g18 c1 a25 t8",0.1138642,0.0395374,0.0562587,0.2168979,"     ",""
"r g66 c1 a73 t8",0.1137312,0.102102,0.0173175,0.4830576,"     ",""
"R g12 c1 a12 t1",0.011887,0.0031239,0.0070923,0.0198583,"     ",""
"R g12 c1 a16 t5",0.0291874,0.0062297,0.0191652,0.0442146,"     ",""
"R g12 c1 a20 t9",0.0147815,0.0043898,0.0082415,0.0263732,"     ",""
"R g14 c1 a25 t12",0.0214582,0.005113,0.0134237,0.0341352,"     ",""
"R g18 c1 a25 t8",0.0420933,0.0046162,0.0339196,0.0521303,"     ",""
"R g22 c1 a25 t4",0.0172792,0.0032326,0.0119625,0.0248994,"     ",""
"R g62 c1 a73 t12",0.0150544,0.0086949,0.0048195,0.0460192,"     ",""
"R g66 c1 a73 t8",0.0297183,0.0159269,0.0102678,0.082927,"     ",""
"R g70 c1 a73 t4",0.0121071,0.0068094,0.0039992,0.0360578,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
