"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8697444,0.0419432,0.7636954,0.9324127,"     ",""
"S g12 c1 a17 t5",0.9516005,0.0207863,0.8903259,0.979432,"     ",""
"S g12 c1 a21 t9",0.7118413,0.086395,0.5196946,0.8493955,"     ",""
"S g13 c1 a25 t12",0.7997611,0.0390976,0.7122393,0.8656833,"     ",""
"S g17 c1 a25 t8",0.9695018,0.0124858,0.9328588,0.9864372,"     ",""
"S g21 c1 a25 t4",0.9152242,0.0207082,0.8648348,0.9479589,"     ",""
"S g61 c1 a73 t12",0.8599267,0.1181976,0.4728712,0.9767513,"     ",""
"S g65 c1 a73 t8",0.9799445,0.0214329,0.8521429,0.9975918,"     ",""
"S g69 c1 a73 t4",0.9431623,0.0556976,0.684085,0.9921974,"     ",""
"r g17 c1 a25 t8",0.7386163,0.3011097,0.1173129,0.9836285,"     ",""
"r g65 c1 a73 t8",0.3359922,0.4684465,0.00819,0.9687567,"     ",""
"R g12 c1 a13 t1",0.035447,0.0082479,0.0223911,0.0556819,"     ",""
"R g12 c1 a17 t5",0.0501823,0.0107441,0.0328495,0.0759425,"     ",""
"R g12 c1 a21 t9",0.0188729,0.0054194,0.0107225,0.0330116,"     ",""
"R g13 c1 a25 t12",0.02629,0.005008,0.0180683,0.0381078,"     ",""
"R g17 c1 a25 t8",0.0690384,0.0056913,0.0586839,0.0810625,"     ",""
"R g21 c1 a25 t4",0.0490522,0.0064235,0.0378886,0.0632888,"     ",""
"R g61 c1 a73 t12",0.0118206,0.0052563,0.0049275,0.0280847,"     ",""
"R g65 c1 a73 t8",0.03181,0.0131275,0.0140485,0.0704231,"     ",""
"R g69 c1 a73 t4",0.0223425,0.0096709,0.0095045,0.0516174,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
