"","estimate","se","lcl","ucl","fixed","note"
"S g13 c1 a15 t1",1,0,1,1,"     ",""
"S g13 c1 a19 t5",1,0,1,1,"     ",""
"S g13 c1 a23 t9",1,0,1,1,"     ",""
"S g13 c1 a25 t11",0.8298425,0.060355,0.6784692,0.9185104,"     ",""
"S g17 c1 a25 t8",0.988277,0.0029338,0.9808867,0.9928306,"     ",""
"S g21 c1 a25 t4",0.9004523,0.0428666,0.7798772,0.9584958,"     ",""
"S g60 c1 a73 t10",0.3555686,0.2738547,0.0503482,0.8516791,"     ",""
"S g62 c1 a73 t8",0.9051021,0.1002917,0.4916662,0.9894793,"     ",""
"S g65 c1 a73 t4",0.5057744,0.3032655,0.0866834,0.9169049,"     ",""
"r g17 c1 a25 t8",0.9999998,0.0003818042,3.634331e-302,1,"     ",""
"r g62 c1 a73 t8",1.276652e-10,6.024769e-07,-1.180727e-06,1.180982e-06,"     ",""
"R g13 c1 a15 t1",0.0096937,0.0044768,0.0039089,0.0238345,"     ",""
"R g13 c1 a19 t5",0.0161343,0.0066453,0.0071671,0.0359147,"     ",""
"R g13 c1 a23 t9",0.0068383,0.0033477,0.0026134,0.0177714,"     ",""
"R g13 c1 a25 t11",0.0187534,0.0052916,0.0107604,0.0324889,"     ",""
"R g17 c1 a25 t8",0.0435368,0.0060382,0.033123,0.0570315,"     ",""
"R g21 c1 a25 t4",0.0264517,0.0069981,0.0157003,0.0442348,"     ",""
"R g60 c1 a73 t10",0.0099327,0.0128071,0.0007807384,0.1141144,"     ",""
"R g62 c1 a73 t8",0.0233364,0.0291333,0.0019471,0.2263936,"     ",""
"R g65 c1 a73 t4",0.014062,0.0180208,0.0011151,0.1541389,"     ",""
"p g13 c1 a16 t2",0,0,0,0,"Fixed",""
"r g13 c1 a15 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g13 c1 a15 t1",1,0,1,1,"Fixed",""
