"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9080181,0.0460812,0.7699948,0.9667879,"     ",""
"S g12 c1 a16 t5",0.9475005,0.0317652,0.8377254,0.9843983,"     ",""
"S g12 c1 a20 t9",0.4115633,0.1735566,0.1465234,0.7402215,"     ",""
"S g13 c1 a25 t12",0.7313838,0.0639279,0.5899789,0.8374576,"     ",""
"S g17 c1 a25 t8",0.9859666,0.002998,0.9786998,0.9907777,"     ",""
"S g21 c1 a25 t4",0.9746385,0.0160842,0.9147813,0.9927839,"     ",""
"S g61 c1 a73 t12",0.3584392,0.2184357,0.0798846,0.7823862,"     ",""
"S g65 c1 a73 t8",0.9351352,0.0559671,0.702648,0.9887584,"     ",""
"S g69 c1 a73 t4",0.887458,0.1032922,0.5094991,0.9835698,"     ",""
"r g17 c1 a25 t8",0.9999999,0.0003843517,4.036807e-302,1,"     ",""
"r g65 c1 a73 t8",1.391558e-16,3.04551e-08,-5.969199e-08,5.969199e-08,"     ",""
"R g12 c1 a12 t1",0.037117,0.0118451,0.0197344,0.0687371,"     ",""
"R g12 c1 a16 t5",0.0478238,0.0143539,0.0263637,0.0852235,"     ",""
"R g12 c1 a20 t9",0.0263938,0.0108826,0.0116823,0.0585341,"     ",""
"R g13 c1 a25 t12",0.0351958,0.0093284,0.020848,0.0588248,"     ",""
"R g17 c1 a25 t8",0.0633078,0.0063432,0.0519561,0.0769385,"     ",""
"R g21 c1 a25 t4",0.049314,0.0087115,0.0347846,0.0694754,"     ",""
"R g61 c1 a73 t12",0.0215641,0.0128032,0.0066645,0.0675106,"     ",""
"R g65 c1 a73 t8",0.0392307,0.0203906,0.0139448,0.1054633,"     ",""
"R g69 c1 a73 t4",0.0303863,0.0165451,0.0103173,0.0860967,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
