"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3639972.84293352,2494729.24712955,322571,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3482653.90089172,2400562.53236298,106503,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,766,13,5,31,8,45,205,1000,2,766
4,3405930.50146119,2378807.90595118,149095,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1469,38,18,72,20,104,236,1000,3,1469
5,3455446.74909427,2372378.61944508,207884,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1381,61,31,92,30,144,0,0,4,1381
6,3369960.10525742,2320177.48494327,257449,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1312,53,32,129,21,177,0,0,8,1312
7,3243707.69705864,2243438.90888264,388426,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1212,84,60,130,24,206,0,0,9,1212
8,3024821.23033161,2108743.2649584,152093,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1157,39,20,54,19,87,0,0,3,1157
9,2903597.4457092,2055037.67960599,78994,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1117,18,8,30,10,45,0,0,1,1117
10,2818243.97302248,2025860.50481239,38803,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1089,10,6,17,4,24,0,0,0,1089
11,2754494.1038771,2009527.9818141,40554,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1062,8,1,21,7,27,0,0,0,1062
12,2691713.06143134,1989861.42273357,127566,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1015,25,13,48,12,69,0,0,2,1015
