"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8871265,0.0319105,0.8080059,0.9362154,"     ",""
"S g12 c1 a16 t5",0.9521774,0.0162782,0.9080944,0.975682,"     ",""
"S g12 c1 a20 t9",0.72176,0.0583941,0.5946664,0.8209986,"     ",""
"S g14 c1 a25 t12",0.7827117,0.0298489,0.7186043,0.8355564,"     ",""
"S g18 c1 a25 t8",0.9650946,0.0108416,0.9363619,0.9811161,"     ",""
"S g22 c1 a25 t4",0.9160654,0.0189977,0.8705442,0.9465624,"     ",""
"S g62 c1 a73 t12",0.7489859,0.1606918,0.3584651,0.9409472,"     ",""
"S g66 c1 a73 t8",0.9581638,0.0374208,0.7860989,0.9930424,"     ",""
"S g70 c1 a73 t4",0.900404,0.0831714,0.5948138,0.9823557,"     ",""
"r g18 c1 a25 t8",0.3543732,0.1112233,0.1746984,0.5873317,"     ",""
"r g66 c1 a73 t8",7.702298e-11,1.272337e-07,-2.49301e-07,2.494551e-07,"     ",""
"R g12 c1 a12 t1",0.0158198,0.0030772,0.0107939,0.0231312,"     ",""
"R g12 c1 a16 t5",0.0244272,0.0042926,0.0172867,0.034414,"     ",""
"R g12 c1 a20 t9",0.0144377,0.0031773,0.0093681,0.0221892,"     ",""
"R g14 c1 a25 t12",0.022429,0.0032277,0.0169025,0.0297078,"     ",""
"R g18 c1 a25 t8",0.037736,0.002775,0.032658,0.043568,"     ",""
"R g22 c1 a25 t4",0.024557,0.0029631,0.0193722,0.0310854,"     ",""
"R g62 c1 a73 t12",0.0102403,0.0046956,0.0041554,0.0250115,"     ",""
"R g66 c1 a73 t8",0.0173768,0.0076799,0.0072703,0.0409526,"     ",""
"R g70 c1 a73 t4",0.0112251,0.0051051,0.0045875,0.0272043,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
