"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8115828,0.0501208,0.6937914,0.8911703,"     ",""
"S g12 c1 a16 t5",0.9098183,0.0270369,0.8409824,0.9506065,"     ",""
"S g12 c1 a20 t9",0.8005316,0.0651655,0.643307,0.899302,"     ",""
"S g14 c1 a25 t12",0.8542401,0.0343636,0.7733503,0.9096342,"     ",""
"S g18 c1 a25 t8",0.936437,0.0170965,0.8935082,0.9627812,"     ",""
"S g22 c1 a25 t4",0.8628256,0.0294405,0.7943625,0.9110476,"     ",""
"S g62 c1 a73 t12",0.9612044,0.2200422,0.0002350196,0.9999996,"     ",""
"S g66 c1 a73 t8",0.9841978,0.0913707,0.0006211462,0.9999998,"     ",""
"S g70 c1 a73 t4",0.9637568,0.2038288,0.000286686,0.9999996,"     ",""
"r g18 c1 a25 t8",0.1641182,0.0476034,0.09046,0.2793335,"     ",""
"r g66 c1 a73 t8",8.800359e-09,0,8.800359e-09,8.800359e-09,"     ",""
"R g12 c1 a12 t1",0.0132828,0.0033742,0.0080619,0.0218104,"     ",""
"R g12 c1 a16 t5",0.0260623,0.0052779,0.0174915,0.0386676,"     ",""
"R g12 c1 a20 t9",0.0124768,0.0033118,0.0074051,0.0209488,"     ",""
"R g14 c1 a25 t12",0.021158,0.003878,0.0147543,0.0302557,"     ",""
"R g18 c1 a25 t8",0.0437771,0.0041231,0.0363711,0.0526088,"     ",""
"R g22 c1 a25 t4",0.0225121,0.0032442,0.0169583,0.0298295,"     ",""
"R g62 c1 a73 t12",0.006428,0.0049497,0.0014144,0.0287031,"     ",""
"R g66 c1 a73 t8",0.0135174,0.0098181,0.003226,0.0548339,"     ",""
"R g70 c1 a73 t4",0.006846,0.0050453,0.0016072,0.02867,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
