"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3638137.80651623,2494292.61100959,322514,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3506072.04711645,2406078.55507071,106747,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,178,3,1,7,2,10,65,250,0,178
4,3517971.43405052,2406137.47369875,150807,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,1e-04,500,357,11,6,14,5,22,54,250,0,357
5,3516805.34435251,2391083.4512497,209522,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,347,7,1,25,6,32,0,0,0,347
6,3446880.48172089,2344313.64247102,260127,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,336,7,3,31,4,36,0,0,0,336
7,3299970.09661106,2264768.81153641,392116,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,306,24,15,26,9,49,0,0,2,306
8,3077052.12443108,2130388.96609502,153653,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,294,7,4,15,3,20,0,0,0,294
9,2953111.56216499,2077304.18846943,79848,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,289,4,4,6,0,10,0,0,0,289
10,2866343.90027762,2049005.04390025,39245,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,281,3,1,3,2,6,0,0,0,281
11,2801407.43310246,2033574.36644645,41036,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,273,2,2,1,0,3,0,0,0,273
12,2737418.8972365,2014728.42787634,129160,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,258,9,6,16,3,23,0,0,0,258
