"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9088229,0.037558,0.8039202,0.9603693,"     ",""
"S g12 c1 a16 t5",0.9624224,0.0199931,0.8965542,0.9869596,"     ",""
"S g12 c1 a20 t9",0.6306608,0.1082932,0.4070452,0.8094283,"     ",""
"S g14 c1 a25 t12",0.7430879,0.043436,0.649339,0.8187685,"     ",""
"S g18 c1 a25 t8",0.977469,0.0116611,0.9389047,0.9919009,"     ",""
"S g22 c1 a25 t4",0.9440845,0.0171137,0.8994346,0.9695808,"     ",""
"S g62 c1 a73 t12",0.5329159,0.1965067,0.1953736,0.842795,"     ",""
"S g66 c1 a73 t8",0.9447915,0.0433618,0.7703825,0.9886735,"     ",""
"S g69 c1 a73 t4",0.8694549,0.0915601,0.5781209,0.9700329,"     ",""
"r g18 c1 a25 t8",0.9394283,0.4813833,9.761284e-07,1,"     ",""
"r g66 c1 a73 t8",0.1975836,0.2304858,0.014052,0.8096763,"     ",""
"R g12 c1 a12 t1",0.0404052,0.0088573,0.0262037,0.0618147,"     ",""
"R g12 c1 a16 t5",0.0489269,0.0100844,0.0325456,0.0729319,"     ",""
"R g12 c1 a20 t9",0.0262587,0.0073823,0.0150823,0.0453359,"     ",""
"R g14 c1 a25 t12",0.0325139,0.0062654,0.0222391,0.0473063,"     ",""
"R g18 c1 a25 t8",0.0602479,0.0049202,0.0512964,0.0706451,"     ",""
"R g22 c1 a25 t4",0.0498578,0.0062843,0.0388863,0.0637195,"     ",""
"R g62 c1 a73 t12",0.0262739,0.0131481,0.0097581,0.0688011,"     ",""
"R g66 c1 a73 t8",0.0489546,0.0221985,0.0198174,0.1158678,"     ",""
"R g69 c1 a73 t4",0.0404283,0.0189657,0.0159037,0.098968,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
