"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9168673,0.049494,0.755435,0.9752348,"     ",""
"S g12 c1 a16 t5",0.9502501,0.0318739,0.8359275,0.9862273,"     ",""
"S g12 c1 a20 t9",0.5846165,0.1646133,0.2715316,0.8416256,"     ",""
"S g13 c1 a25 t12",0.6412145,0.0744177,0.4866612,0.7711201,"     ",""
"S g17 c1 a25 t8",0.9604031,0.0227695,0.8823701,0.9874094,"     ",""
"S g21 c1 a25 t4",0.9333553,0.0284819,0.8509354,0.9717187,"     ",""
"S g60 c1 a73 t12",0.7132819,0.1986086,0.270506,0.943471,"     ",""
"S g64 c1 a73 t8",0.9712331,0.0323468,0.7773258,0.9969469,"     ",""
"S g67 c1 a73 t3",0.9512072,0.0500164,0.7022291,0.993833,"     ",""
"r g17 c1 a25 t8",0.6018169,0.3392996,0.0861052,0.9603889,"     ",""
"r g64 c1 a73 t8",0.7161354,0.8764852,0.0005389442,0.9999153,"     ",""
"R g12 c1 a12 t1",0.0195729,0.0078156,0.0089058,0.0424694,"     ",""
"R g12 c1 a16 t5",0.0272054,0.0102018,0.0129671,0.0561881,"     ",""
"R g12 c1 a20 t9",0.0115995,0.0059388,0.0042339,0.0313753,"     ",""
"R g13 c1 a25 t12",0.0282349,0.0098855,0.014137,0.0555989,"     ",""
"R g17 c1 a25 t8",0.0647556,0.0080654,0.0506321,0.0824766,"     ",""
"R g21 c1 a25 t4",0.0470985,0.0090348,0.0322381,0.0683254,"     ",""
"R g60 c1 a73 t12",0.015099,0.0088743,0.0047372,0.0470533,"     ",""
"R g64 c1 a73 t8",0.0352451,0.0174637,0.0131747,0.0908829,"     ",""
"R g67 c1 a73 t3",0.025416,0.013309,0.0090156,0.0695569,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
