"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3633513.05884331,2493192.17950826,322372,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3471683.2450528,2397754.30481605,106378,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,178,4,3,2,1,5,66,250,0,178
4,3451038.33464545,2389010.29450007,149734,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,2e-04,500,362,6,5,25,1,29,56,250,0,362
5,3618293.30160879,2412007.30014024,211355,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,343,12,8,22,4,31,0,0,0,343
6,3510347.70469665,2359440.13892269,261805,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,324,16,7,28,9,43,0,0,2,324
7,3481875.90546213,2310029.41738864,399952,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,298,22,15,27,7,48,0,0,5,298
8,3238856.99568282,2176323.04219868,156964,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,282,10,8,16,2,25,0,0,2,282
9,3109578.29718003,2126687.93210926,81744,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,279,1,1,11,0,12,0,0,0,279
10,3018259.73969387,2101775.20541517,40251,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,273,1,0,3,1,5,0,0,1,273
11,2949011.89123159,2089588.14137141,42163,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,268,3,3,2,0,5,0,0,0,268
12,2880955.55258033,2073798.99087661,132943,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,263,5,2,16,3,21,0,0,0,263
