"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3658608.86543536,2499163.57904794,323144,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3526038.11337011,2411456.2929922,106985,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,3e-04,1000,749,8,5,23,3,28,230,1000,1,749
4,3483988.38747132,2399275.5250087,150377,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,4e-04,6e-04,2000,1445,40,15,69,25,104,244,1000,6,1445
5,3446894.00094097,2374580.65087882,208076,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,4e-04,6e-04,2000,1378,50,25,83,25,127,0,0,5,1378
6,3359177.96732991,2321419.84476244,257587,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,4e-04,6e-04,2000,1304,52,36,124,16,168,0,0,10,1304
7,3218746.34403785,2240807.1637875,387970,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,5e-04,2000,1194,98,67,107,31,189,0,0,7,1194
8,2993595.64171905,2103658.00020528,151726,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,5e-04,2000,1151,30,16,59,14,87,0,0,3,1151
9,2876179.16560359,2049802.27224813,78792,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,4e-04,5e-04,2000,1117,19,9,28,10,47,0,0,2,1117
10,2791826.49802193,2019974.46723985,38691,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,4e-04,5e-04,2000,1091,13,9,23,4,34,0,0,0,1091
11,2728871.28924294,2002999.64756176,40422,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,4e-04,5e-04,2000,1064,9,4,17,5,24,0,0,0,1064
12,2666833.72323745,1982718.02305511,127110,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,4e-04,5e-04,2000,1018,28,14,60,14,85,0,0,5,1018
