"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8522656,0.0284859,0.7873537,0.8998823,"     ",""
"S g12 c1 a16 t5",0.935023,0.0187714,0.8870502,0.9634598,"     ",""
"S g12 c1 a20 t9",0.5659729,0.0669324,0.4332488,0.6898646,"     ",""
"S g13 c1 a25 t12",0.7574633,0.0290938,0.6960217,0.8098782,"     ",""
"S g17 c1 a25 t8",0.9718025,0.00797,0.9511936,0.9838569,"     ",""
"S g21 c1 a25 t4",0.9325078,0.0119971,0.9048442,0.9525507,"     ",""
"S g61 c1 a73 t12",0.851262,0.0687515,0.6637969,0.9431498,"     ",""
"S g65 c1 a73 t8",0.9844134,0.0095603,0.9490394,0.995353,"     ",""
"S g69 c1 a73 t4",0.9620054,0.0212724,0.8900128,0.9875349,"     ",""
"r g17 c1 a25 t8",0.7466497,0.2094446,0.2517476,0.9627076,"     ",""
"r g65 c1 a73 t8",0.4735786,0.3825433,0.0425611,0.9479331,"     ",""
"R g12 c1 a12 t1",0.0361455,0.0053368,0.0270242,0.048193,"     ",""
"R g12 c1 a16 t5",0.0516673,0.0071234,0.0393609,0.0675509,"     ",""
"R g12 c1 a20 t9",0.0231799,0.0043915,0.0159666,0.0335407,"     ",""
"R g13 c1 a25 t12",0.0294194,0.0037622,0.0228769,0.0377606,"     ",""
"R g17 c1 a25 t8",0.0650643,0.0034166,0.0586799,0.0720902,"     ",""
"R g21 c1 a25 t4",0.0457118,0.0038829,0.0386768,0.0539547,"     ",""
"R g61 c1 a73 t12",0.0199215,0.0046031,0.0126431,0.0312574,"     ",""
"R g65 c1 a73 t8",0.0445874,0.0091022,0.0297858,0.0662422,"     ",""
"R g69 c1 a73 t4",0.0311227,0.0068307,0.0201896,0.0476883,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
