"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a13 t1",0.8871272,0.0261086,0.8250114,0.9290889,"     ",""
"S g12 c1 a17 t5",0.9389263,0.0159121,0.8992376,0.9636148,"     ",""
"S g12 c1 a21 t9",0.7418259,0.0515444,0.6290118,0.8296262,"     ",""
"S g13 c1 a25 t12",0.8316,0.0249823,0.7768427,0.8750818,"     ",""
"S g17 c1 a25 t8",0.9635325,0.0093951,0.9399201,0.9780813,"     ",""
"S g21 c1 a25 t4",0.9310709,0.0128301,0.9012706,0.9523518,"     ",""
"S g61 c1 a73 t12",0.8262774,0.0876112,0.5898123,0.9402373,"     ",""
"S g65 c1 a73 t8",0.9621903,0.0240155,0.8746593,0.9893395,"     ",""
"S g69 c1 a73 t4",0.9286223,0.0432855,0.7834278,0.9790753,"     ",""
"r g17 c1 a25 t8",0.6158018,0.1566928,0.3044206,0.8544413,"     ",""
"r g65 c1 a73 t8",0.319681,0.2227156,0.0593915,0.7776286,"     ",""
"R g12 c1 a13 t1",0.0281574,0.0044405,0.0206447,0.0382972,"     ",""
"R g12 c1 a17 t5",0.0496835,0.0070303,0.0375804,0.0654194,"     ",""
"R g12 c1 a21 t9",0.0224394,0.0040338,0.0157557,0.0318665,"     ",""
"R g13 c1 a25 t12",0.031213,0.003588,0.0248975,0.0390664,"     ",""
"R g17 c1 a25 t8",0.0683645,0.0036526,0.0615435,0.0758803,"     ",""
"R g21 c1 a25 t4",0.0390775,0.0035995,0.0326023,0.0467766,"     ",""
"R g61 c1 a73 t12",0.015796,0.0044909,0.0090289,0.0274944,"     ",""
"R g65 c1 a73 t8",0.0352652,0.0093208,0.0209196,0.0588571,"     ",""
"R g69 c1 a73 t4",0.0198556,0.0055494,0.0114516,0.0342134,"     ",""
"p g12 c1 a14 t2",0,0,0,0,"Fixed",""
"r g12 c1 a13 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a13 t1",1,0,1,1,"Fixed",""
