"","estimate","se","lcl","ucl","fixed","note"
"S g13 c1 a14 t1",0.863286,0.0809238,0.6222153,0.9603325,"     ",""
"S g13 c1 a18 t5",0.9449839,0.0404174,0.7891489,0.9874732,"     ",""
"S g13 c1 a22 t9",0.6731848,0.1912076,0.2727319,0.9187927,"     ",""
"S g13 c1 a25 t12",0.7104456,0.1026324,0.4799314,0.8670836,"     ",""
"S g17 c1 a25 t8",0.9534014,0.0320831,0.832444,0.9882709,"     ",""
"S g21 c1 a25 t4",0.8826511,0.0598831,0.7077779,0.9589458,"     ",""
"S g61 c1 a73 t11",0.1783784,0.1568308,0.0259641,0.6387606,"     ",""
"S g64 c1 a73 t7",0.6441778,0.2019718,0.2435123,0.9105693,"     ",""
"S g66 c1 a73 t4",0.3995973,0.2268368,0.0944675,0.809379,"     ",""
"r g17 c1 a25 t8",0.2359187,0.1608624,0.0509671,0.6396601,"     ",""
"r g64 c1 a73 t7",4.74972e-09,0,4.74972e-09,4.74972e-09,"     ",""
"R g13 c1 a14 t1",0.0089131,0.0026369,0.0049849,0.0158875,"     ",""
"R g13 c1 a18 t5",0.0163905,0.0031299,0.0112615,0.0237993,"     ",""
"R g13 c1 a22 t9",0.0111636,0.0047565,0.0048284,0.025597,"     ",""
"R g13 c1 a25 t12",0.0278706,0.0116896,0.0121577,0.0626039,"     ",""
"R g17 c1 a25 t8",0.0405988,0.0076059,0.0280505,0.0584232,"     ",""
"R g21 c1 a25 t4",0.0223282,0.0065322,0.0125448,0.0394367,"     ",""
"R g61 c1 a73 t11",0.1162586,0.1203588,0.0130683,0.5665316,"     ",""
"R g64 c1 a73 t7",0.1626014,0.149054,0.0222139,0.6240031,"     ",""
"R g66 c1 a73 t4",0.0948545,0.0948984,0.0118659,0.4776772,"     ",""
"p g13 c1 a15 t2",0,0,0,0,"Fixed",""
"r g13 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g13 c1 a14 t1",1,0,1,1,"Fixed",""
