"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.9049311,0.020483,0.8565101,0.9381914,"     ",""
"S g12 c1 a16 t5",0.9275489,0.0153218,0.8911713,0.952416,"     ",""
"S g12 c1 a20 t9",0.6671526,0.0533999,0.5557679,0.7625418,"     ",""
"S g14 c1 a25 t12",0.7688168,0.0269252,0.7119195,0.8173596,"     ",""
"S g18 c1 a25 t8",0.9550383,0.0098551,0.9312536,0.9708516,"     ",""
"S g22 c1 a25 t4",0.9404512,0.0114429,0.9136535,0.9593027,"     ",""
"S g62 c1 a73 t12",0.6551268,0.1128889,0.4163771,0.8349285,"     ",""
"S g66 c1 a73 t8",0.9238574,0.0388249,0.8044248,0.97282,"     ",""
"S g70 c1 a73 t4",0.9002112,0.0496903,0.7531332,0.9638673,"     ",""
"r g18 c1 a25 t8",0.3736935,0.0829077,0.2295761,0.5443577,"     ",""
"r g66 c1 a73 t8",0.0786322,0.0630686,0.0152576,0.3197642,"     ",""
"R g12 c1 a12 t1",0.033193,0.0045239,0.0253831,0.0432991,"     ",""
"R g12 c1 a16 t5",0.0567614,0.0067418,0.0449047,0.0715143,"     ",""
"R g12 c1 a20 t9",0.0234078,0.0040284,0.0166854,0.0327484,"     ",""
"R g14 c1 a25 t12",0.0298793,0.0038132,0.0232461,0.0383308,"     ",""
"R g18 c1 a25 t8",0.0717762,0.0038202,0.0646395,0.0796337,"     ",""
"R g22 c1 a25 t4",0.0422527,0.0036963,0.0355731,0.0501212,"     ",""
"R g62 c1 a73 t12",0.0196259,0.0061841,0.0105498,0.0362242,"     ",""
"R g66 c1 a73 t8",0.0478546,0.0137707,0.027043,0.0833109,"     ",""
"R g70 c1 a73 t4",0.0278752,0.0083702,0.0154107,0.0499102,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
