"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3641627.76403976,2495123.02587086,322622,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3460275.93467776,2395288.50768237,106268,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,1e-04,250,180,4,2,2,2,6,64,250,0,180
4,3458458.94916352,2390663.4511565,149838,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,1e-04,1e-04,500,356,11,5,14,6,24,53,250,2,356
5,3528254.09851135,2390703.63632984,209489,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,1e-04,1e-04,500,341,11,5,18,6,27,0,0,1,341
6,3463352.2138096,2345602.39859152,260270,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,1e-04,1e-04,500,311,21,15,32,6,50,0,0,1,311
7,3360275.52352337,2277109.40891477,394254,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,1e-04,1e-04,500,289,18,12,31,6,46,0,0,0,289
8,3128281.58638881,2142532.16355698,154529,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,1e-04,1e-04,500,281,8,4,11,4,19,0,0,0,281
9,3002436.91449108,2090579.36261421,80359,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,1e-04,1e-04,500,275,4,3,12,1,16,0,0,0,275
10,2915041.35062611,2063609.34555629,39521,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,1e-04,1e-04,500,270,0,0,4,0,4,0,0,0,270
11,2848666.19368664,2049265.64606916,41353,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,1e-04,1e-04,500,267,0,0,3,0,2,0,0,0,267
12,2783349.24680114,2031454.93425902,130232,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,1e-04,1e-04,500,259,5,3,13,2,16,0,0,0,259
