"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3643353.06633801,2495533.55140276,322675,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3582918.13528133,2424523.35560313,107564,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,4e-04,1250,930,21,10,28,11,46,283,1250,0,930
4,3530607.48631757,2411675.9434137,151154,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,5e-04,8e-04,2500,1839,46,27,87,19,126,272,1250,1,1839
5,3477578.64032288,2384582.17393819,208953,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,5e-04,7e-04,2500,1745,63,33,112,30,167,0,0,9,1745
6,3502193.50172524,2358989.32508023,261755,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,5e-04,7e-04,2500,1638,76,44,150,32,220,0,0,8,1638
7,3472913.37883313,2309060.25260476,399785,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,4e-04,7e-04,2500,1510,108,75,151,33,252,0,0,16,1510
8,3232550.63378513,2175614.48616756,156911,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,4e-04,7e-04,2500,1453,37,19,83,18,114,0,0,4,1453
9,3104504.01266692,2126041.70745092,81719,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,5e-04,7e-04,2500,1405,25,17,56,8,78,0,0,2,1405
10,3013130.08117888,2100936.26857588,40234,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,5e-04,7e-04,2500,1384,7,4,18,3,23,0,0,0,1384
11,2944040.36763678,2088604.98318142,42144,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,5e-04,6e-04,2500,1354,12,5,21,7,32,0,0,0,1354
12,2876121.90140289,2072675.03073988,132870,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,6e-04,2500,1306,34,18,77,16,104,0,0,3,1306
