"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3642669.91074928,2495370.99854943,322654,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3500186.15028462,2404816.82826929,106690,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1106,29,14,50,15,76,353,1500,1,1106
4,3445815.04588995,2388920.45429294,149729,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2156,61,33,98,28,154,352,1500,5,2156
5,3408055.48990556,2362933.63381699,207056,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2039,86,51,156,35,236,0,0,8,2039
6,3351394.4565247,2316061.22908686,256993,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,8e-04,3000,1911,89,45,162,44,247,0,0,9,1911
7,3258885.47948621,2246766.33031866,389002,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1750,133,89,166,44,287,0,0,21,1750
8,3030077.4794508,2110177.41459602,152197,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,6e-04,8e-04,3000,1674,47,23,106,24,148,0,0,2,1674
9,2910566.335056,2057032.63701298,79071,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1617,31,17,45,14,70,0,0,1,1617
10,2825571.02988813,2028144.82880467,38846,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1571,20,12,20,8,38,0,0,0,1571
11,2761626.66843994,2011974.38558283,40602,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1537,12,7,27,5,38,0,0,1,1537
12,2698642.48930088,1992456.04213355,127733,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,5e-04,7e-04,3000,1475,49,22,85,27,127,0,0,2,1475
