"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3685490.61277474,2505559.93268174,323971,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3512255.90866811,2409000.14817751,106876,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,556,10,5,13,5,24,173,750,3,556
4,3507296.62051506,2405191.61850208,150748,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,4e-04,1500,1079,34,21,67,13,96,173,750,1,1079
5,3675492.76926147,2430051.29244092,212934,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1022,40,25,66,15,105,0,0,5,1022
6,3718838.82773665,2415068.47217589,267974,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,971,34,25,79,9,105,0,0,6,971
7,3578252.53720094,2345113.29543882,406024,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,4e-04,1500,892,64,46,90,18,152,0,0,10,892
8,3342278.11370562,2215350.45051883,159776,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,857,25,14,47,11,70,0,0,4,857
9,3211068.0903643,2167905.79737005,83328,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,831,13,7,23,6,33,0,0,1,831
10,3116284.62837186,2144783.31253456,41073,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,810,8,6,9,2,17,0,0,1,810
11,3044454.84468862,2134498.60987171,43068,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,792,6,3,13,3,18,0,0,0,792
12,2973894.6097668,2120476.42065072,135933,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,761,22,9,44,13,61,0,0,1,761
