"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8322142,0.0393962,0.740469,0.8960788,"     ",""
"S g12 c1 a16 t5",0.9496084,0.0201682,0.8918857,0.9772972,"     ",""
"S g12 c1 a20 t9",0.6453578,0.080504,0.477335,0.7838277,"     ",""
"S g14 c1 a25 t12",0.7822368,0.0356017,0.7045601,0.8440124,"     ",""
"S g18 c1 a25 t8",0.9738212,0.0106278,0.9426319,0.9882649,"     ",""
"S g22 c1 a25 t4",0.9073295,0.0180376,0.8654125,0.9371398,"     ",""
"S g62 c1 a73 t12",0.8211608,0.0984981,0.5522174,0.9447384,"     ",""
"S g66 c1 a73 t8",0.9794023,0.0154194,0.9140134,0.9953205,"     ",""
"S g69 c1 a73 t4",0.9260088,0.0467541,0.7666479,0.9794554,"     ",""
"r g18 c1 a25 t8",0.9721186,0.388296,2.227237e-11,1,"     ",""
"r g66 c1 a73 t8",0.1958686,0.2346463,0.0129671,0.8187125,"     ",""
"R g12 c1 a12 t1",0.0388621,0.0072029,0.0269602,0.0557175,"     ",""
"R g12 c1 a16 t5",0.0453898,0.0080202,0.0320213,0.0639706,"     ",""
"R g12 c1 a20 t9",0.0208443,0.0050386,0.0129518,0.0333835,"     ",""
"R g14 c1 a25 t12",0.0285073,0.0046526,0.0206747,0.0391884,"     ",""
"R g18 c1 a25 t8",0.0615096,0.0044635,0.053321,0.0708617,"     ",""
"R g22 c1 a25 t4",0.0527919,0.0056209,0.0427998,0.0649584,"     ",""
"R g62 c1 a73 t12",0.0153247,0.0051406,0.0079189,0.0294508,"     ",""
"R g66 c1 a73 t8",0.0335935,0.0101237,0.0185157,0.0601965,"     ",""
"R g69 c1 a73 t4",0.0287113,0.0090297,0.0154287,0.0528155,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
