"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3648168.50330925,2496679.3563008,322823,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3460074.15686345,2395440.81758761,106275,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,3e-04,5e-04,1500,1109,18,10,31,8,48,352,1500,1,1109
4,3496528.64878195,2399909.49174765,150417,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,6e-04,9e-04,3000,2211,60,30,107,30,160,291,1500,3,2211
5,3474241.78763136,2379207.87445839,208483,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,6e-04,9e-04,3000,2103,80,35,148,45,222,0,0,12,2103
6,3441816.64655001,2340119.01782008,259661,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,6e-04,8e-04,3000,1969,95,47,163,48,248,0,0,12,1969
7,3285172.68661866,2258232.33542781,390985,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,5e-04,8e-04,3000,1779,164,103,192,61,339,0,0,18,1779
8,3055562.03183231,2121980.60659537,153048,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,6e-04,8e-04,3000,1699,50,26,107,24,154,0,0,3,1699
9,2934567.22124475,2069057.14146439,79533,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,6e-04,8e-04,3000,1650,22,13,53,9,71,0,0,1,1650
10,2848471.50008997,2040461.17421019,39082,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,6e-04,8e-04,3000,1616,5,3,24,2,28,0,0,0,1616
11,2783942.76609308,2024686.88322789,40858,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,6e-04,8e-04,3000,1586,12,3,25,9,37,0,0,0,1586
12,2720406.84242144,2005536.03849592,128571,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,6e-04,8e-04,3000,1512,47,18,80,29,124,0,0,3,1512
