"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a14 t1",0.8774441,0.1058133,0.5099595,0.9801022,"     ",""
"S g12 c1 a18 t5",0.9034134,0.0596183,0.7102464,0.9727454,"     ",""
"S g12 c1 a22 t9",0.7478118,0.1599577,0.3599785,0.93988,"     ",""
"S g12 c1 a25 t12",0.8087428,0.0847534,0.5909538,0.9252431,"     ",""
"S g16 c1 a25 t8",0.9302559,0.0501359,0.7457435,0.9837809,"     ",""
"S g20 c1 a25 t4",0.910791,0.0536495,0.7367515,0.9738526,"     ",""
"S g59 c1 a73 t12",0.9660445,0.04335,0.6809042,0.9973707,"     ",""
"S g63 c1 a73 t8",0.9889796,0.0111649,0.9233738,0.9985059,"     ",""
"S g65 c1 a73 t4",0.9856511,0.020381,0.8029993,0.9991369,"     ",""
"r g16 c1 a25 t8",0.1618554,0.1136194,0.0360522,0.4992735,"     ",""
"r g63 c1 a73 t8",0.999996,0.0057422,1.392786e-303,1,"     ",""
"R g12 c1 a14 t1",0.0191863,0.0099125,0.0069184,0.0520669,"     ",""
"R g12 c1 a18 t5",0.0294202,0.0138987,0.0115412,0.0729521,"     ",""
"R g12 c1 a22 t9",0.0230212,0.0131378,0.0074435,0.0689355,"     ",""
"R g12 c1 a25 t12",0.0265907,0.0103366,0.0123342,0.0563846,"     ",""
"R g16 c1 a25 t8",0.0339474,0.0070947,0.0224794,0.0509609,"     ",""
"R g20 c1 a25 t4",0.0221747,0.0062399,0.012737,0.0383338,"     ",""
"R g59 c1 a73 t12",0.0092248,0.0068622,0.0021328,0.0389779,"     ",""
"R g63 c1 a73 t8",0.0118354,0.0085499,0.0028499,0.0477935,"     ",""
"R g65 c1 a73 t4",0.0076701,0.0059729,0.0016574,0.0347363,"     ",""
"p g12 c1 a15 t2",0,0,0,0,"Fixed",""
"r g12 c1 a14 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a14 t1",1,0,1,1,"Fixed",""
