"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3638057.89205563,2494273.59583383,322512,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3486064.84062554,2401315.49278589,106536,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,2e-04,2e-04,750,551,11,4,20,7,31,184,750,0,551
4,3587699.24685644,2422107.50137898,151808,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,3e-04,4e-04,1500,1062,27,17,58,10,81,187,750,3,1062
5,3625311.75479878,2418454.86304909,211919,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,3e-04,4e-04,1500,1006,40,19,67,21,101,0,0,5,1006
6,3549887.06164779,2373655.6661051,263382,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,3e-04,4e-04,1500,939,56,26,69,30,118,0,0,6,939
7,3377396.97013794,2290981.06530552,396654,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,3e-04,4e-04,1500,865,59,40,88,19,142,0,0,8,865
8,3140887.89674556,2155310.67833636,155449,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,3e-04,4e-04,1500,825,35,18,46,17,77,0,0,1,825
9,3016014.36425762,2103613.23799852,80860,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,3e-04,4e-04,1500,795,14,10,21,4,35,0,0,2,795
10,2927667.29264687,2076542.44247084,39770,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,3e-04,4e-04,1500,770,9,5,6,4,15,0,0,0,770
11,2861079.56513866,2062284.35123156,41616,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,3e-04,4e-04,1500,750,11,5,12,6,21,0,0,1,750
12,2795535.40886867,2044533.90709886,131068,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,3e-04,4e-04,1500,732,14,7,37,7,49,0,0,1,732
