"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8380671,0.0423726,0.7372938,0.9051567,"     ",""
"S g12 c1 a16 t5",0.8723457,0.029737,0.8019403,0.9202137,"     ",""
"S g12 c1 a20 t9",0.6481153,0.0819197,0.4767004,0.7883146,"     ",""
"S g14 c1 a25 t12",0.8484943,0.0306344,0.7782962,0.8993403,"     ",""
"S g18 c1 a25 t8",0.9540839,0.0146897,0.9150336,0.9756641,"     ",""
"S g22 c1 a25 t4",0.9402508,0.0181702,0.8930292,0.967388,"     ",""
"S g62 c1 a73 t12",0.8300493,0.2290767,0.1684251,0.9915808,"     ",""
"S g66 c1 a73 t8",0.9477015,0.0814577,0.4196522,0.9978027,"     ",""
"S g70 c1 a73 t4",0.9320825,0.1026235,0.3639557,0.996971,"     ",""
"r g18 c1 a25 t8",0.2080269,0.0658238,0.1071734,0.364989,"     ",""
"r g66 c1 a73 t8",4.007889e-10,0,4.007889e-10,4.007889e-10,"     ",""
"R g12 c1 a12 t1",0.0212409,0.0041917,0.0144068,0.0312142,"     ",""
"R g12 c1 a16 t5",0.0333415,0.0060472,0.0233213,0.0474577,"     ",""
"R g12 c1 a20 t9",0.0202989,0.0046897,0.0128829,0.0318461,"     ",""
"R g14 c1 a25 t12",0.0213609,0.0032219,0.01588,0.0286783,"     ",""
"R g18 c1 a25 t8",0.0350614,0.0028932,0.029812,0.0411959,"     ",""
"R g22 c1 a25 t4",0.022351,0.0027554,0.0175425,0.0284395,"     ",""
"R g62 c1 a73 t12",0.0081011,0.0051047,0.0023459,0.0275854,"     ",""
"R g66 c1 a73 t8",0.0134136,0.0081159,0.0040702,0.043274,"     ",""
"R g70 c1 a73 t4",0.008482,0.0052061,0.002536,0.0279776,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
