"tstep","Nt","NtVul","Ct","Ut","Ft","E","Edot","recaps.efp","recaps.tot","P.recap.efp","P.recap.tot","PTit","PTitVul","cummarks","Sit.sum","Lit.sum","Wit.sum","Kit.sum","Dit.sum","Vit.sum","Xit.sum","Pit.sum","Rit.sum","Tit.sum"
1,3825314.19496996,2578486.6115614,275790,0.106913685930997,0.0533669860089642,65137,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3636096.22010035,2493806.82753261,322451,0.129253367294227,0.0645180510234625,61247,0.95,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3454944.0608143,2393850.42500614,106205,0.0443194499071432,0.0221224761126094,44701,0.95,NA,0,NA,0,1e-04,2e-04,500,370,9,7,14,2,21,112,500,1,370
4,3429571.89141147,2383461.17728128,149386,0.0626314263710158,0.0312630738128393,86829,0.95,NA,0,NA,0,2e-04,3e-04,1000,718,21,14,39,7,58,122,500,5,718
5,3717535.55668999,2434533.00779589,213328,0.0875700411128721,0.0437114212102957,119947,0.95,NA,0,NA,0,2e-04,3e-04,1000,672,36,21,47,15,81,0,0,1,672
6,3649460.08367889,2394549.51512364,265698,0.110908941206503,0.0553612557840029,138537,0.95,NA,0,NA,0,2e-04,3e-04,1000,640,23,11,49,12,70,0,0,3,640
7,3502147.5708285,2321047.64367411,401857,0.173083137986633,0.0863960990857792,226157,0.95,NA,0,NA,0,2e-04,3e-04,1000,593,37,23,52,14,87,0,0,7,593
8,3273182.65020335,2190984.87833838,158020,0.0720709170542172,0.035974885615374,99605,0.95,NA,0,NA,0,2e-04,3e-04,1000,563,16,6,33,10,49,0,0,4,563
9,3143505.02796344,2142076.0960437,82335,0.0383839669878841,0.019159723204502,66288,0.95,NA,0,NA,0,2e-04,3e-04,1000,541,5,4,16,1,21,0,0,1,541
10,3050638.318342,2117623.69538402,40556,0.019084869960835,0.00952639486061806,38846,0.95,NA,0,NA,0,2e-04,2e-04,1000,523,5,3,5,2,10,0,0,0,523
11,2980581.59023485,2106040.47404498,42495,0.0201171945934056,0.0100416895466385,43409,0.95,NA,0,NA,0,2e-04,2e-04,1000,512,4,2,7,2,10,0,0,0,512
12,2911728.61067671,2090810.32987858,134033,0.0640543179895995,0.0319733237349142,63366,0.95,NA,0,NA,0,2e-04,2e-04,1000,494,16,8,29,8,43,0,0,1,494
