"","estimate","se","lcl","ucl","fixed","note"
"S g12 c1 a12 t1",0.8756884,0.0445013,0.7596882,0.9401089,"     ",""
"S g12 c1 a16 t5",0.9564191,0.0217897,0.8873503,0.9839078,"     ",""
"S g12 c1 a20 t9",0.6742511,0.0798901,0.5036373,0.8085169,"     ",""
"S g14 c1 a25 t12",0.7934977,0.0401814,0.7038103,0.8613764,"     ",""
"S g18 c1 a25 t8",0.9760429,0.0118983,0.9376094,0.9910274,"     ",""
"S g22 c1 a25 t4",0.9289639,0.0205042,0.876736,0.9600703,"     ",""
"S g62 c1 a73 t11",0.9080396,0.0806533,0.5979266,0.9849769,"     ",""
"S g65 c1 a73 t8",0.9905386,0.01047,0.9213882,0.9989318,"     ",""
"S g68 c1 a73 t4",0.9711024,0.0289912,0.8160501,0.996087,"     ",""
"r g18 c1 a25 t8",0.9240947,0.4561848,3.543832e-05,0.9999998,"     ",""
"r g65 c1 a73 t8",0.5661628,0.8189899,0.0018903,0.9988892,"     ",""
"R g12 c1 a12 t1",0.0457348,0.0096562,0.0301271,0.0688543,"     ",""
"R g12 c1 a16 t5",0.0562866,0.0109353,0.0383144,0.0819706,"     ",""
"R g12 c1 a20 t9",0.0274198,0.0071171,0.0164351,0.0454076,"     ",""
"R g14 c1 a25 t12",0.0281346,0.0052015,0.0195494,0.0403349,"     ",""
"R g18 c1 a25 t8",0.0577092,0.0049935,0.0486662,0.0683118,"     ",""
"R g22 c1 a25 t4",0.046904,0.0061654,0.0361964,0.06058,"     ",""
"R g62 c1 a73 t11",0.019895,0.006609,0.0103383,0.0379473,"     ",""
"R g65 c1 a73 t8",0.0411753,0.0123748,0.0227046,0.0735417,"     ",""
"R g68 c1 a73 t4",0.0333562,0.0107364,0.0176499,0.0621551,"     ",""
"p g12 c1 a13 t2",0,0,0,0,"Fixed",""
"r g12 c1 a12 t1",1e-04,0,1e-04,1e-04,"Fixed",""
"F g12 c1 a12 t1",1,0,1,1,"Fixed",""
